id,PaginaWeb,Ciudad,Fecha Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,direccion,ubicacion_url,titulo,descripcion,anunciante,codigo_anunciante,codigo_inmuebles24,tiempo_publicacion,area_total,area_cubierta,banos_icon,estacionamientos_icon,recamaras_icon,medio_banos_icon,antiguedad_icon,Características generales,Servicios,Amenidades,Exteriores,,
262,Inm24,,01/04/2025,Departamento,52m²,1,1,venta,"ventaMN 3,410,000",,"Av. Plan de San Luis #2058,  Fraccionamiento Lomas Del Country, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.698405272498157,-103.368605550262430&zoom=16&markers=20.698405272498157,-103.368605550262430&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=hch97QHzy0wVwrvWlgXZHi-9a8w=&channel=rpfic-i24",Venta Departamento en La Exclusiva Torre de Yu Country,"Precio de oportunidad, por debajo del precio de venta actual en el desarrollo. Departamento a estrenar, listo para ocuparse de inmediato, en torre exclusiva de solo 26 departamentos, dentro del desarrollo Yu Country En una excelente ubicación, a unos minutos de la Zona Financiera, Punto Sao Paulo y Midtown, y con privilegiado acceso vehicular y peatonal con vestíbulo de acceso por calle Mar Rojo, pudiendo también utilizar el acceso por la entrada de Plan de San Luis. El departamento cuenta con cocina integral, área de lavado, sala-comedor con balcón, recámara principal independiente con baño completo, walking closet y balcón. Incluye persianas y aire acondicionado. Tiene un cajón de estacionamiento, ubicado junto a elevadores de acceso. Decorada y equipada con estilo moderno y elegante, disfruta la tranquilidad de vivir dentro del desarrollo YU Country, en un ambiente de mayor privacidad, con vistas abiertas y arboladas en el piso 6. El desarrollo cuenta con acceso a todos los servicios y áreas comunes del Condominio Yu Country, tales como gimnasio, ludoteca, área de coworking y salón de entretenimiento con billar, salón para karaoke, áreas de trabajo al aire libre, juegos infantiles y rooftop. Además un cine al aire libre y parque de mascotas. Ideal para inversionistas que quieran empezar a recibir rentas de inmediato! NOTA: Los muebles no se incluyen en el precio de venta. Llámanos y un asesor con gusto te atenderá! * Precio sujeto a cambio sin previo aviso. * No se acepta crédito hipotecario",GP INMOBILIARIA,5TD9FN,145349573,Publicado hace 121 días,52 m² tot.,52 m² cub.,1 baño,1 estac.,1 rec.,,A estrenar,Amueblado; Elevador : 1; Caseta de guardia; Cocina integral,Gimnasio; Aire acondicionado; Área de Juegos Infantiles,Salón de usos múltiples,Balcón(es) : 1,,
263,Inm24,,01/04/2025,Departamento,48m²,2,1,venta,"ventaMN 1,320,000",,"manzana G A31,  Unidad habitacional Villas de San Juan , Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.708456700000000,-103.334616200000000&zoom=16&markers=20.708456700000000,-103.334616200000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=JVkcpyttmnMBmP0OcatUgtB5Seo=&channel=rpfic-i24",Departamento 2 Recamaras Villa de Sn Juan,"Departamento centrico, frente a parque, cerca de avenidas y zona comercial, estacionamiento propio. excelente para inversion escritura inmediata. se acepta credito bancario o infonavit",Bambu Bienes Raices,6089NF,146024805,Publicado hace 31 días,52 m² tot.,48 m² cub.,1 baño,1 estac.,2 rec.,,10 años,Escuelas Cercanas; Estado de conservación : Bueno; Piso en el que se encuentra : 4; Ubicación : Frente; Closet; Frente a Parque,Internet/Wifi; Servicios básicos (agua/luz); Área de Juegos Infantiles,Closets : 1,,,
264,Inm24,,01/04/2025,Departamento,53m²,1,,venta,"ventaMN 2,438,460",,"Suiza,  Moderna, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.662078100000000,-103.360927300000000&zoom=16&markers=20.662078100000000,-103.360927300000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=GAf9QM59J6nm_s3zxYgtagGK_-0=&channel=rpfic-i24",Departamento en Venta Col. Moderna,"Venta de departamento en torre totalmente nueva de solo 7 depas con excelente ubicación en la colonia Moderna, a unas cuadras de la glorieta de Niños Héroes y Chapultepec. Zona de alta rentabilidad y plusvalía, excelente inversión para rentas a corto plazo (airbnb). Superficie: 53 m2 Distribución: Departamento tipo estudio, cuenta con cocina integral con parrilla eléctrica, sala, comedor, closet, 1 baño completo, balcón, muebles empotrados de la mejor calidad y una bodega de buen tamaño. Amenidades: Cuenta con un patio de área común en planta baja asi como área de lavado equipada con lavadoras y secadoras para no tener que sacrificar espacio en el interior.",Casa Luna Grupo  Inmobiliario,5RHR13,143853333,Publicado hace 309 días,,53 m² cub.,1 baño,,1 rec.,,A estrenar,Cocina integral; Closet,Línea blanca,Bodega(s) : 1; Patio,,,
265,Inm24,,01/04/2025,Departamento,110m²,2,2,venta,"ventaMN 7,500,000","Mantenimiento MN 3,500","C. Ottawa 1360,  Circunvalación Américas, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.697671700000000,-103.377266100000000&zoom=16&markers=20.697671700000000,-103.377266100000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=vG5P7mpJsHKltSvWnNEBWjOpME8=&channel=rpfic-i24","Departamento en Venta en Torre Livett Otawa, Providencia","Exclusivo Departamento en Venta en Torre Livett Otawa – Providencia ¡El único disponible! Vive con estilo en una de las zonas más privilegiadas de Guadalajara. Descubre este moderno y elegante departamento de 110 m², diseñado para brindar comodidad, funcionalidad y un estilo de vida sofisticado. Ubicado en Torre Livett Otawa, en el corazón de Providencia, este espacio único combina lujo, privacidad y amenidades de primer nivel. 2 Recámaras, la principal con amplio vestidor 2 Baños completos con acabados de lujo Balcón en cada habitación para disfrutar de vistas y luz natural Cocina equipada con diseño contemporáneo y barra desayunadora Área de lavado independiente 2 Cajones de estacionamiento en nivel 1 (de fácil acceso) 2 Elevadores de alta velocidad Seguridad 24/7 y acceso controlado Amenidades: Lobby elegante Sala de juntas Espacio de coworking Lounge para reuniones o descanso Este departamento es ideal para quienes buscan calidad de vida, ubicación premium y un entorno moderno y seguro. Ubicación inmejorable: Rodeado de restaurantes, cafés, parques y centros comerciales, todo a unos pasos de tu nuevo hogar. ¡Agenda tu cita y sé el dueño del único departamento disponible en esta codiciada torre!",PortAlto Grupo inmobiliario,EB-SY8226,146287083,Publicado hoy,,110 m² cub.,2 baños,2 estac.,2 rec.,,A estrenar,Mascotas,Aire acondicionado; Seguridad privada,Area de eventos,,,
266,Inm24,,01/04/2025,Departamento,85m²,2,2,venta,"ventaMN 3,750,000","Mantenimiento MN 1,700","Belisario Domínguez 3500,  Maravilla, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.712350900000000,-103.304334100000000&zoom=16&markers=20.712350900000000,-103.304334100000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=lY1oLfuIPhWuXuyg8uH4TJ57WiI=&channel=rpfic-i24",Departamento Nuevo en Venta Maravilia,Departamento NUEVO en venta en torre Maravilia -2 recámaras -2 baños completos -2 cajones de estacionamiento en sótano -Piso 9 Torre A,Marer  inmobiliaria,60HKK4,146277604,Publicado desde ayer,85 m² tot.,85 m² cub.,2 baños,2 estac.,2 rec.,,A estrenar,Elevador : 1; Caseta de guardia; Alberca; Terraza; Escuelas Cercanas; Mascotas; Cocina integral; Piso en el que se encuentra : 9; Closet,Gimnasio; Seguridad privada; Área de Juegos Infantiles; Espacio de co-working,Bodega(s) : 1; Area de eventos; Salón de usos múltiples,Asador; Jardín Privado,,
267,Inm24,,01/04/2025,Departamento,132m²,2,2,venta,"ventaMN 8,359,157",,"C. José María Vigil 2534,  Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.690960000000000,-103.380650500000000&zoom=16&markers=20.690960000000000,-103.380650500000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=CiafQ75wipH3w5J1F6XU1c7KpUE=&channel=rpfic-i24",Hermoso Departamento en Providencia en Venta,"¡Tu nuevo hogar en el corazón de Providencia, Guadalajara! Descubre este hermoso departamento de lujo ubicado en una de las zonas más exclusivas y seguras de la ciudad. Torre Berilio Square Características: • Superficie: 132.03 m² • Recámaras: 2 amplias habitaciones • Baños: 2 completos + medio baño para visitas • Estacionamiento: 2 cajones • Amenidades increíbles: Gimnasio, alberca, áreas verdes, seguridad 24/7 y más Precio: $8,359,157.36 Vive rodeado de confort, seguridad y la mejor vida urbana en Guadalajara. A pocos pasos de restaurantes, centros comerciales y servicios premium. ¡Agenda una cita hoy y enamórate de tu próximo hoga",ÚNICA Inmobiliaria,5TPTAQ,145691426,Publicado hace 73 días,132 m² tot.,132 m² cub.,2 baños,2 estac.,2 rec.,1 medio baño,2 años,Alberca,Gimnasio; Seguridad privada; Área de Juegos Infantiles,Salón de usos múltiples,,,
268,Inm24,,01/04/2025,Departamento,84m²,2,2,venta,"ventaMN 4,957,000","Mantenimiento MN 1,800","Niños Heroes,  Obrera, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.666879100000000,-103.373103700000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=UIg3zKQjWEWNV-iDFsD7zgfEpmA=&channel=rpfic-i24",Departamento Nuevo en Venta en Colonia Americana Torre Vibranta Chapultepec,"Venta departamento NUEVO en colonia Americana Torre Vibranta en zona Chapultepec El departamento cuenta con una distribución con dos recámaras y dos baños completos. La recámara principal cuenta con aire acondicionado, baño-vestidor y vista panorámica, la segunda recamara cuenta con closet y vista panorámica. El área social comprende una cocina integral equipada con barra de granito tipo isla y la sala con balcón. ademas el departamento cuenta con cortinas y un área dedicada para tu centro de lavado. Ubicación: Descubre una oportunidad única para estrenar un amplio y funcional departamento en el piso 14 de la torre Vibranta, con orientación Norte-Sur. Este edificio ofrece una gran gama de comodidades, brindándote todo lo que necesitas a tu alcance. Disfruta de un área de co-working para trabajar desde casa, un lobby, controles de acceso, cámaras de seguridad y vigilancia para tu tranquilidad, un patio de ingreso, lavandería equipada y facilidades para el movimiento de muebles, además de contar con dos lugares de estacionamiento exclusivos. A solo unos pasos encontrarás gimnasios, restaurantes, bares, entretenimiento, cultura y todo lo que necesitas para vivir una experiencia completa en zona Chapultepec. Imagina la comodidad de tener todo al alcance de tu mano. ¡No pierdas esta increíble oportunidad de convertirte en parte de Vibranta y experimentar una vida vibrante y emocionante! *Se aceptan todas las formas de pago y créditos. *Propiedad en libertad de gravamen. *Anuncio vigente del 24/01/2024 al 28/12/2024 *En operaciones de crédito el precio total se determinará conforme a los montos variables de conceptos de crédito y gastos notariales. KW Grand , Evolución inmobiliaria de occidente SAPI de C.V. Plaza D-Lucca; Av. Santa Margarita 4099 Local C-26, Valle Real, Zapopan, CP- Ver datos , Tel : Ver datos , Ver datos . Horario de atención: Lu-Vi 8:30 am – 6:30 pm, Sab. 9:00 am – 1:00 pm. Quejas y sugerencias al : Ver datos . No de registro del contrato : Ver datos . Aviso de privacidad : CC/ 5",KW GRAND,EB-NW3556,90535724,Publicado hace más de 1 año,84 m² tot.,84 m² cub.,2 baños,2 estac.,2 rec.,,A estrenar,Cocina integral; Piso en el que se encuentra : 14,Aire acondicionado; Seguridad privada,Salón de usos múltiples,,,
269,Inm24,,01/04/2025,Departamento,56m²,2,1,venta,"ventaMN 3,200,000",,"Juan Ruiz de Alarcón 519,  Americana, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.666318023275068,-103.376217371163920&zoom=16&markers=20.666318023275068,-103.376217371163920&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=dDRqmVp0WQdMCd1c5f9TwJkcfFU=&channel=rpfic-i24",Excelente Departamento Nuevo en Venta. Colonia Americana,"Torre Coordenada Lafayette. El departamento cuenta con 2 recámaras, 1 baño completo, estancia, cocina integral de concepto abierto con barra, área de lavado y 1 cajón de estacionamiento en el sótano. El edificio cuenta con Lobby, sala de co-working, elevadores, estacionamiento, terraza panorámica cerrada para eventos y roof garden. Además cuenta con acceso controlado y vigilancia. Conócelo!",CASAMÉXICO,2JP2HS,64667338,Publicado hace más de 1 año,56 m² tot.,56 m² cub.,1 baño,1 estac.,2 rec.,,2 años,Elevador : 2; Caseta de guardia; Cocina integral; Estado de conservación : Excelente; Piso en el que se encuentra : 15,Area de lavandería; Seguridad privada; Espacio de co-working,Closets : 2; Salón de usos múltiples,,,
270,Inm24,,01/04/2025,Departamento,157m²,3,2,venta,"ventaMN 9,544,387",,"Calle Juan Ruiz de Alarcón 221,  Obrera, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.670817100000000,-103.376108700000003&zoom=16&markers=20.670817100000000,-103.376108700000003&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=L__81ppr0dCskxQbSbIxo1p1wiY=&channel=rpfic-i24","Espectacular Departamento en Venta, Oliva Residence, Colonia Americana","Increíble y gran departamento en venta en el corazón de Guadalajara, Oliva Residence, ubicado en la Colonia Americana, distinguido por su ambiente bohemio, gastronómico, cultural y recreativo, rodeada de cafés, tiendas de diseño y acogedores restaurantes, con fácil acceso a vías importantes como: Avenida Vallarta, Avenida Unión, Avenida Niños Héroes y más. Se caracteriza por su diseño y acabados premium y de lujo, ubicado en piso 7 con una vista espectacular. Distribución: acceso privado por elevador para ingresar al departamento. sala, comedor, amplio balcón, cocina, cuarto de lavado, 3 recámaras cada una con baño completo y 2 cajones de estacionamiento. Terminados: Piso de mármol Santo Tomás en áreas de día, piso duela de ingeniería en recamaras y estudios, mármol arena en piso y muros de baño; parrilla, campana, microondas, horno eléctrico marca TEKA; carpintería residencial; cubiertas de granito en barra cocina y muebles de baño; sistema de aire acondicionado marca TRANE de alta eficiencia mini TVR inverter; persianas en todo el departamento de tela marca INTELI con recubrimiento exterior de aluminio para reducir calor y rayos UV; accesorios en baños URREA línea quadro; sistema de rociadores contra incendio en sala/comedor y recámaras. Amenidades: *Lobby *Concierge *Centro de negocios *Sala de juntas *Ludoteca *Spa para damas y caballeros *Agradable terraza Lounge *Sky Bar *Gimnasio Además; se caracteriza por ser una torre muy segura con acceso controlado (tag y huella), seguridad 24/7, valet parking, estacionamiento subterráneo, elevadores. ¡Listo para escriturarse! ¡Agenda una cita para conocerlo, te encantará! WIG: p32g2ej",SPAZIO LAC INMOBILIARIA,5TTFKS,145787128,Publicado hace 62 días,157 m² tot.,157 m² cub.,3 baños,2 estac.,3 rec.,,,Elevador : Si; Caseta de guardia; Estado de conservación : Excelente,Gimnasio; Aire acondicionado; Área de Juegos Infantiles,Salón de usos múltiples,,,
271,Inm24,,01/04/2025,Departamento,93m²,2,1,venta,"ventaMN 5,596,232",,"AV LA PAZ 2530,  Arcos Vallarta, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.672437300000000,-103.380795700000000&zoom=16&markers=20.672437300000000,-103.380795700000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=UA1Km2LsF0PnI77Lfp10BMjFKek=&channel=rpfic-i24",Depas Venta y Preventa en La Paz Neoliving,"Av. La Paz, Arcos Vallarta, Guadalajara (a una cuadra de Centro Magno). $5,800,000.00 92.5 m² 13 niveles con 91 depas en 7 modelos diferentes 2 recámaras 2.5 baños completos Unidades con opción ""Lock-off"" para maximizar rentabilidad 1 cajón de estacionamiento (depas lock-off con sistema ""lift"" para un espacio adicional) Cocina equipada Área de estar o sala-comedor Balcón Área de lavado Amenidades: Alberca, jacuzzi, gym, cowork & chill, terraza & grill, master lobby, lounge, package room y seguridad 24/7. Citas y ventas",IGP INMOBILIARIA,5RJH2P,143898385,Publicado hace 305 días,,93 m² cub.,2 baños,1 estac.,2 rec.,1 medio baño,A estrenar,Elevador : 1; Alberca; Jacuzzi; Escuelas Cercanas; Cocina integral; Acceso discapacitados,Gimnasio; Seguridad privada,,,,
272,Inm24,,01/04/2025,Departamento,42m²,1,1,venta,"ventaMN 3,725,975",,". S/N,  Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.701645772618118,-103.378448333016393&zoom=16&markers=20.701645772618118,-103.378448333016393&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=wDeAcBOPCeqt5udsn757C3B3F5M=&channel=rpfic-i24",Preventa de Departamento,"Ref: 1 8 9 6 6 0 ¡Bienvenido a este increíble departamento en PREVENTA modelo"" F"" Nivel 5 vista Norte, en la exclusiva zona de Providencia, Guadalajara, Jalisco! Con una ubicación privilegiada, este departamento de 42 m2 de construcción es perfecto para aquellos que buscan una vida moderna y llena de comodidades. Esta hermosa propiedad cuenta con 1 recámara, closet y 1 baño, ideales para aquellos que valoran la privacidad y el espacio personal. Además, ofrece acabados de lujo y una cocina equipada que harán que cada día sea una experiencia gastronómica única. Area de estar para disfrutar con los amigos y visitas, balcon y area para home office. Este departamento cuenta con una serie de amenidades que te permitirán disfrutar al máximo tu nuevo hogar. Podrás mantenerte en forma en el gimnasio, relajarte en la alberca o disfrutar del sol en el roof garden. FIREPIT & GRILL, CINEMA Y GAME ROOM, BAR, COWORKING Y AREA SOCIAL. Además, cuenta con elevadores, caseta de vigilancia, sistema de alarma de seguridad y seguridad contra incendios, garantizando tu tranquilidad y la de tus seres queridos. Ideal para rentar en estancias cortas, para todos los hombres de negocios o estudiantes que requieren un espacio por espacio de tiempo corto, ya sea porque estan de paso por la ciudad o por alguna emergencia . Y para el INVERSOR, que quiera aprovechar esta oportunidad, la posibilidad de generar alrededor del 8% de rendimiento en flujo por rentas y hasta un 20% en total con la plusvalia esperada. En cuanto a las zonas de interés cercanas, podrás encontrar varios centros comerciales, como el Centro Magno, Plaza Patria y Galería del Calzado, donde podrás realizar todas tus compras y disfrutar de una amplia gama de restaurantes y entretenimiento. También estarás cerca de parques como el Parque Colomos, donde podrás disfrutar de la naturaleza y hacer ejercicio al aire libre. Las principales vías de acceso son la Avenida Américas y la Avenida Providencia, lo que facilitará tus desplazamientos por la ciudad. Además, podrás contar con transporte público como el Metrobús y ciclovías cercanas para moverte de manera cómoda y rápida. No dejes pasar esta oportunidad de adquirir este maravilloso departamento en Providencia, Guadalajara. ¡Contáctanos ahora y programa una visita! Una excelente oportunidad de generar un mayor rendimiento sin riesgos, con un alto porcentaje de capitalizacion y plusvalia.",iad Mexico,NX-189660,142062354,Publicado hace más de 1 año,42 m² tot.,42 m² cub.,1 baño,1 estac.,1 rec.,,A estrenar,,,,,,
