id,PaginaWeb,Ciudad,Fecha Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,direccion,ubicacion_url,titulo,descripcion,anunciante,codigo_anunciante,codigo_inmuebles24,tiempo_publicacion,area_total,area_cubierta,banos_icon,estacionamientos_icon,recamaras_icon,medio_banos_icon,antiguedad_icon,Características generales,Servicios,Amenidades,Exteriores,Unnamed: 30,latitude,longitude
166,Inm24,Zapopan,01/04/2025,Departamento,146m²,1,3,venta,"ventaMN 10,220,000",,"P.º Valle Real 3000,  Valle Real, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.721493600000000,-103.438196200000000&zoom=16&markers=20.721493600000000,-103.438196200000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=juLJL5Ek4fF-yQEqWmWRtDsV3YU=&channel=rpfic-i24",Departamento en Venta Valle Real Reserva Real Zona Real Toscana Zapopan Andares,"Tenemos mas departamentos en la misma zona llámanos. Departamento en Venta en Zapopan de Lujo en Valle Real Zona Real Andares torre exclusiva con amenidades y seguridad amplio y moderno Construcción 146 m2 Renta $10,220,000 Descripción: 3 cajones de estacionamiento. Bodega Departamento de 2 pisos, dentro de coto en Reserva Real. Dos recamaras. Medio baño. Cuarto de lavado. Sala. Cocina. Comedor y terraza. Ubicada en una de las mejores zonas de Zapopan Jalisco VALLE REAL Rodeada de restaurantes,hospitales,escuelas,universidades,farmacias,tiendas y negocios de todo tipo. Cerca de las plazas Real Center y D'Lucca. Fácil acceso a Sam's, supermercados, guarderías, centros recreativos como el Trompo Mágico. A 3 minutos del Tec De Monterrey, Instituto Tepeyac, Colegio SUBIRE. La mejor vigilancia las 24 horas y circuito cerrado al interior del fraccionamiento, así como rondines, por lo tanto lo hace muy seguro y con un ambiente tranquilo y familiar. a 5 minutos de fraccionamientos como Puerta las Lomas, Solares antara, Villa Verona entre otros. A 8 minutos de la zona financiera, Plaza Andares, Landmark, Fraccionamiento Puerta de Hierro entre otros. Vías alternas: Av. Aviación, Santa Margarita, Paseo Valle Real, Periférico Norte, Av acueducto, Av. 5 de Mayo y Carr. Nextipac. +Precios y disponibilidad sujetos a cambios sin previo aviso+",Punta Premier Lujo Inmobiliario,5QF62N,142970483,Publicado hace más de 1 año,146 m² tot.,146 m² cub.,2 baños,3 estac.,1 rec.,1 medio baño,4 años,Elevador : 1; Caseta de guardia; Alberca; Cuartos de servicio; Escuelas Cercanas; Mascotas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Frente a Parque,Gimnasio; Internet/Wifi; Aire acondicionado; Seguridad privada; Área de Juegos Infantiles,Bodega(s) : 1; Estudio; Closets : 1; Salón de usos múltiples,Asador; Estacionamientos; Jardín Privado,,20.721494,-103.438196
167,Inm24,Zapopan,01/04/2025,Departamento,74m²,2,2,venta,"ventaMN 7,250,000","Mantenimiento MN 2,500","FRANCISCO I MADERO 6259,  Jocotán, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.688506391393826,-103.444132977415460&zoom=16&markers=20.688506391393826,-103.444132977415460&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=PuUAcliaUzbFgYveHI2zPE6UAZ8=&channel=rpfic-i24",Amplio Departamento en Torre Britania,"CUENTA CON 2 RECAMARAS, 2 BAÑOS COMPLETOS, SALA, COMEDOR, TERRAZA, BODEGA, ESTACIONAMIENTO PARA 2 VEHICULOS, SEGURIDAD 24/7, GYM, ALBERCA Y CANCHA DE PADEL",Albec México,5RFO8K,143796860,Publicado hace 318 días,195 m² tot.,74 m² cub.,2 baños,2 estac.,2 rec.,,5 años,Elevador : 1; Caseta de guardia; Alberca; Escuelas Cercanas; Mascotas; Cocina integral; Acceso discapacitados,Gimnasio; Aire acondicionado; Seguridad privada; Área de Juegos Infantiles,Bodega(s) : 1,Cancha de tenis,,20.688506,-103.444133
168,Inm24,Zapopan,01/04/2025,Departamento,48m²,2,,venta,"ventaMN 2,970,000","Mantenimiento MN 1,695","Calz. Central 503,  Ciudad Granja, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.681926700000000,-103.445439700000000&zoom=16&markers=20.681926700000000,-103.445439700000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=meZX_Q9Q7_5FP8E_CZwW8IUUn9Q=&channel=rpfic-i24",Depa en Venta Para Inversión,"Excelente opción para inversión con 7-8% de Cap rate actual (con contrato de arrendamiento vigente hasta Dic 2025). El departamento en Ciudad 901 (Torre Coliving) tiene 2 unidades independientes tipo estudio, cada una con: -Cama abatible con colchón Queen size -Baño completo -Cocineta con parrilla eléctrica, tarja, frigobar y microondas -Closet -Escritorio -48 m2 (cada unidad de 24 m2) -Piso 2 -Seguridad 24/7 -Cap rate actual de 7-8% anual (ideal para inversión) Mantenimiento: $1,695 mensuales Amenidades -Lobby con doble altura -Ciclopuertos, -Lavandería -Comedor -Área de medios -Cabina de grabación -Terraza grill -Roof garden -Área fitness -Zona co-work -Área zen -Área comercial. A solo 300m de la Universidad Panamericana, 2 min de Plaza Galerías, 3 minutos de la UVM y 12 min del TEC de Mty",IGP INMOBILIARIA,6070BS,145989358,Publicado hace 36 días,48 m² tot.,48 m² cub.,2 baños,,2 rec.,,1 años,Amueblado; Elevador : 1; Escuelas Cercanas; Cocina integral; Acceso discapacitados,Area de lavandería; Gimnasio; Internet/Wifi; Aire acondicionado; Seguridad privada; Servicios básicos (agua/luz); Espacio de co-working,Area de eventos; Closets : 1; Cuarto de juegos; Salón de usos múltiples; Sótano,,,20.681927,-103.44544
169,Inm24,Zapopan,01/04/2025,Departamento,85m²,2,2,venta,"ventaMN 5,870,000","Mantenimiento MN 1,500","Gomez Morin 800,  Puerta de Hierro, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.724876700000000,-103.420209600000000&zoom=16&markers=20.724876700000000,-103.420209600000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=lMnjwb-fiZO1DoyjhbqIfapWNr8=&channel=rpfic-i24",Departamento en Venta Frente a Puerta de Hierro,"En venta departamento ideal para rentas de corta estancia tipo Airbnb, renta tradicional o vivir en el y disfrutar de su cercanía a plaza Andares y sus alrededores por un precio menor. Con un distintivo diseño arquitectónico, ofrece una innovadora propuesta de inversión inmobiliaria bajo el sistema Lock-off que te permite rentar una parte del departamento en el que vives a través de un ingreso independiente para maximizar tu inversión. Este departamento tiene vista directa a Andares y Puerta de Hierro haciéndolo super atractivo para personas que gustan vivir en la zona y disfrutar al máximo. Amenidades Alberca Vapor GYM Pet park Fire pit Terraza Sky room Rooftop Lavanderia Lobby Guardia 24/7 No pierdas esta oportunidad de vivir cerca de la zona mas exclusiva de Guadalajara. Agenda tu cita para mas información. **Un año de garantía** **Precios sujetos a cambio sin previo aviso** **Las imágenes son ilustrativas y el proyecto final puede tener variaciones** **El costo de la escrituración del inmueble no viene incluido en el precio final**",Capital Estate,EB-SD8328,145552960,Publicado hace 90 días,,85 m² cub.,2 baños,2 estac.,2 rec.,,A estrenar,Alberca; Terraza; Mascotas; Cocina integral,Gimnasio; Seguridad privada; Área de Juegos Infantiles,Area de eventos,Jardín Privado,,20.724877,-103.42021
170,Inm24,Zapopan,01/04/2025,Departamento,1m²,4,7,venta,"ventaMN 65,000,000",,"av. acueducto 5500,  Lomas Del Bosque, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.717427500000000,-103.412025600000000&zoom=16&markers=20.717427500000000,-103.412025600000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=ta0RaSXd7SEz8eSDqn7PLa96KfY=&channel=rpfic-i24","Garden House en Venta, La Reserva, Zapopan.","Bienvenido a Torre La Reserva, un extraordinario departamento de 1,209 m² donde el lujo se fusiona con el confort en cada detalle. Residencia excepcional 4 habitaciones: Recámara principal: Dos amplios vestidores y un baño completo diseñado para el máximo confort. Dos recámaras secundarias: Cada una con baño completo, vestidor y terraza privada. Una recámara secundaria adicional: Con baño completo y vestidor. Espacios adicionales: Tres estudios ideales para trabajo o entretenimiento. Cuarto de servicio para mayor practicidad. Estacionamiento: Siete espacios disponibles para su total comodidad. Esta residencia se vende completamente amueblada, ofreciendo una experiencia de lujo lista para disfrutar desde el primer día. Amenidades de Torre La Reserva Cancha de pádel. Alberca con asoleaderos. Salón de usos múltiples. Gimnasio completamente equipado. Rooftop con vistas espectaculares. Área infantil. Seguridad 24/7 para su tranquilidad. Torre La Reserva redefine el estilo de vida exclusivo, ofreciendo un hogar diseñado para satisfacer las más altas expectativas.",Diez Brokers,5TF4NP,145399315,Publicado hace 107 días,1209 m² tot.,1 m² cub.,7 baños,7 estac.,4 rec.,1 medio baño,1 años,Elevador : 1; Alberca; Terraza; Cuartos de servicio; Escuelas Cercanas; Cocina integral; Piso en el que se encuentra : 1,Gimnasio; Aire acondicionado; Seguridad privada,Estudio,Jardín Privado,,20.717427,-103.412026
171,Inm24,Zapopan,01/04/2025,Departamento,141m²,2,2,venta,"ventaMN 5,657,421",,"Eria Green City,  Jardines Del Sol, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.648593400000000,-103.418154900000000&zoom=16&markers=20.648593400000000,-103.418154900000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=4mVx2lDOe3Lufv4l2lbcYYxCX1g=&channel=rpfic-i24",Departamento en Venta Zapopan Torre Eria Green City - Zona Ciudadela,"Departamento en Venta Zapopan TORRE ERIA GREEN CITY ZONA CIUDADELA: Muy cerca de Av. Patria Departamento 406 Precio: $5,657,421.00 Superficie: 141.79 Mts Mts Terraza: 43.98 Mts Sala-comedor, cocina integral, 2 recamarás, 2 baños completos, 2 estacionamientos, área de lavado. Espectaculares balcones con hermosa vista. Amenidades: Alberca, gimnasio, ludoteca, salón de juegos, business center, terraza, asadores, área de juegos infantiles, cancha de pádel, cancha de baloncesto. Precio sujetos a cambio sin previo aviso. La disponibilidad de la propiedad puede variar. Más información Ver datos -45",Jaceme Bienes Raices,Departamento en Venta Eria,145956527,Publicado hace 42 días,141 m² tot.,141 m² cub.,2 baños,2 estac.,2 rec.,,1 años,Elevador : 2; Caseta de guardia; Alberca; Terraza; Escuelas Cercanas; Mascotas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Piso en el que se encuentra : 4,Area de lavandería; Gimnasio; Internet/Wifi; Seguridad privada; Área de Juegos Infantiles; Espacio de co-working,Cuarto de juegos; Salón de usos múltiples,Asador; Balcón(es) : 2; Cancha de tenis; Estacionamientos,,20.648593,-103.418155
172,Inm24,Zapopan,01/04/2025,Departamento,38m²,1,1,venta,"ventaMN 1,500,000","Mantenimiento MN 1,700","San Alfonso 308,  El Campanario, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.594317100000000,-103.435795600000000&zoom=16&markers=20.594317100000000,-103.435795600000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=0YoiKxRpiRr-97xmcvIusDMDYSk=&channel=rpfic-i24","Departamento Tipo Suite en Venta, Zapopan Sur, El Campanario","Departamento tipo suite a estrenar ubicado en el nivel 3, con una superficie de 38 m². Se trata de un espacio tipo estudio, abierto e iluminado naturalmente, con 1 recámara, 1 baño completo y área integrada de cocina, comedor y estancia. La cocina es integral y se encuentra equipada con parrilla y horno eléctrico, campana extractora, barra y splash de granito. Los acabados incluyen piso vitrocerámico con imitación madera, carpintería residencial completa y ventanería de aluminio negro. Cuenta con 1 cajón de estacionamiento techado. Entre sus amenidades destacan: terraza común con asador, gimnasio, área de coworking, dos elevadores y vigilancia 24/7 con acceso controlado. El departamento cuenta con servicios de agua, energía eléctrica, internet, telefonía y televisión por cable. Ubicación estratégica en la zona de Costco y Nueva Galicia, cercana a universidades (ITESO, Lamar, UNE, UVM), corporativos y parques industriales (Flex, Collins, Continental), hospitales como Puerta de Hierro Sur y centros comerciales como Punto Sur y Costco. Precio: $1,500,000.00 Mantenimiento mensual: $1,700.00 Disponibilidad: Inmediata Gravamen: Infonavit Formas de pago aceptadas: Contado y crédito bancario",Alejandro Ramirez,604L37,145926997,Publicado hace 43 días,38 m² tot.,38 m² cub.,1 baño,1 estac.,1 rec.,,A estrenar,Elevador : 2; Caseta de guardia; Escuelas Cercanas; Estado de conservación : Excelente; Closet,Gimnasio; Seguridad privada; Servicios básicos (agua/luz); Espacio de co-working,,Asador,,20.594317,-103.435796
173,Inm24,Zapopan,01/04/2025,Departamento,74m²,1,1,venta,"ventaMN 3,564,380",,"Avenida del Servidor Público 1428 702,  Jardines del Valle, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.740110900000001,-103.430467600000000&zoom=16&markers=20.740110900000001,-103.430467600000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=Oy-nP7Q6XlbM6FUycGLpE7gyz-Y=&channel=rpfic-i24",Departamento en Pre Venta en Valle Real,"""¡No busques más! Este departamento es perfecto para ti. Ever se encuentra ubicado en el punto con mayor plusvalia y estilo de vida del mejor municipio de la ZMG, al tener todos los servicios y vias de acceso optimas alrededor. Con 1 baño y 1 recámara, este espacio de 74 m2 es ideal para vivir cómodamente. Además, cuenta con 1 estacionamiento asegurado. Disfruta de amenidades como el gimnasio, terraza y cocina integral, perfectas para una vida saludable y cómoda. Además, se aceptan mascotas, ¡sin preocupaciones! La torre Ever esta ubicada cerca de cahnchas de padel, gotcha farmacias,  plaza real center, Feria de juegos garcia. No lo pienses más y adquiere este departamento con todo lo que necesitas para vivir bien. Nota: cambio de Disponibilidad y precios sin previo aviso.  El precio anunciado  es de contado 90% de enganche y 10 % en contra entrega (descuento del 7%)"" WIG: pwf43Ac",LIA INMOBILIARIA,60I14H,146287037,Publicado hoy,74 m² tot.,74 m² cub.,1 baño,1 estac.,1 rec.,,,Elevador : Si; Cocina integral; Estado de conservación : Excelente,,,,,20.740111,-103.430468
174,Inm24,Zapopan,01/04/2025,Departamento,99m²,2,2,venta,"ventaMN 4,249,000",Mantenimiento MN 800,"Avenida Tepeyac 4128,  Ciudad de los niños, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.660716399999998,-103.409605299999995&zoom=16&markers=20.660716399999998,-103.409605299999995&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=uvANSrZ_sCkIyfGC3o6qOEba0rc=&channel=rpfic-i24",Venta de Departamento en Ciudad de Los Niños Zap.,"Venta de departamento con una excelente ubicación, en Avenida Tepeyac, y cerca de otras avenidas importantes como Patria, Lope Mateos, Lázaro Cárdenas entre otras. Se encuentra en excelente estado de conservación, puedes disfrutar  de mucha tranquilidad ya que son pocos departamentos. WIG: phHaRCH",PUNTO 11 REAL ESTATE,5RJN0M,143903722,Publicado hace 304 días,99 m² tot.,99 m² cub.,2 baños,2 estac.,2 rec.,1 medio baño,12 años,Elevador : Si; Escuelas Cercanas; Cocina integral; Estado de conservación : Excelente,,Bodega(s) : 1,,,20.660716,-103.409605
175,Inm24,Zapopan,01/04/2025,Departamento,158m²,3,3,venta,"ventaMN 7,000,000",,"Av Economos 6916,  Fraccionamiento Rinconada Del Parque, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.664156300000000,-103.448873900000000&zoom=16&markers=20.664156300000000,-103.448873900000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=5i9MSC0P8SeNaTCG1dc1I7tELCo=&channel=rpfic-i24",Súper Departamento en Metropark 2 en 1,"Se vende departamento en METROPARK. Piso 14 y Piso 15, vistas panoramicas, a unos pasos del Parque Metropolitano y del Centro Acuatico Scotiabank. Entre Periférico Glez Morín y Av. Del Parque.2 estacionamientos,2 recamaras, Amueblado con Wifi 50mb. Recamara principal cuenta con cama queensize, Sillon, TV montada en la pared, escritorio, y baño completo con vestidor. Recamara 2 cuenta con closet y 2 camas individuales, baño de visitas completo. Sala con mueble de tv y Tv 65 pulgadas, comedor para 4 personas, cocina equipada con refrigerador, estufa, campana, licuadora, cafetera, horno de microondas, tostador de pan, horno electrico, platos, vasos, cuchillos y cubiertos, barra desayunador con sus bancos, centro de lavado, lavadero y boiler de paso y cortinas.. el condominio cuenta con alberca y gimnasio, salon de usos multiples, y terraza panoramica. En Piso 15 Tenemos un precioso Loft con una vista increible de una recamara, con un baño completo ""desnudo"" y vestidor. Cuenta con una àrea social, cocina integral, una barra, y tiene un hermoso balcon con muy bonitas vistas. Se Vende amueblado. Es Pet Friendly",MOOBI Expertos Inmobiliarios,601835,145834295,Publicado hace 57 días,158 m² tot.,158 m² cub.,3 baños,3 estac.,3 rec.,,6 años,Amueblado; Elevador : 1; Alberca; Terraza; Cuartos de servicio; Mascotas; Cocina integral,Gimnasio; Aire acondicionado; Seguridad privada,Salón de usos múltiples,,,20.664156,-103.448874
176,Inm24,Zapopan,01/04/2025,Departamento,150m²,2,2,venta,"ventaMN 22,500,000",,"paseo puerta de hierro ,  Puerta de Hierro, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.712755900000000,-103.412195700000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=W56e_qhVhNW-tmmhLajTAoEcDIs=&channel=rpfic-i24",Puerta de Hierro Hyatt Regency Andares Sin Muebles English Spoken,"Departamento SIN MUEBLES de lujo de 2 recamaras en Venta en piso alto en Torre Hyatt Regency en Andares. Terrazas con vista panorámica y ventanales deslizantes en las 2 recamaras y la sala-comedor. Cada recamara tiene su baño completo, la principal con vestidor. Cocina integral con isla-desayunador, lavavajillas y barra de cuarzo, Persianas enrollables tipo screen y blackout con control remoto, Aire acondicionado central con termostatos en pared en cada habitación, Sala de lavado con lavadora y secadora, medio baño de visita, Plafón con luz empotrada y piso de mármol... Hyatt Regency es una torre excepcional (departamentos de lujo, hotel 5 estrellas) a un lado de Plaza Andares, con excelente seguridad y amenidades completas (alberca, gym y roof garden en azotea, sala de eventos, etc.). 2 cajones de estacionamiento. Excelentes vías de acceso (av. Patria, Acueducto, Periférico...), en la zona la más exclusiva de Guadalajara / Zapopan (centros comerciales, hospital, restaurantes, bancos etc.).",ROA Inmuebles,HRV2R25,145532944,Publicado hace 93 días,150 m² tot.,150 m² cub.,2 baños,2 estac.,2 rec.,1 medio baño,11 años,Elevador : 3; Caseta de guardia; Alberca; Terraza; Cuartos de servicio; Jacuzzi; Escuelas Cercanas; Mascotas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Closet,Area de lavandería; Gimnasio; Internet/Wifi; Aire acondicionado; Seguridad privada; Servicios básicos (agua/luz); Área de Juegos Infantiles; Calefacción; Espacio de co-working,Bodega(s) : 1; Area de eventos; Salón de usos múltiples,Balcón(es) : 1; Estacionamientos,,20.712756,-103.412196
