id,PaginaWeb,Ciudad,Fecha Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,direccion,ubicacion_url,titulo,descripcion,anunciante,codigo_anunciante,codigo_inmuebles24,tiempo_publicacion,area_total,area_cubierta,banos_icon,estacionamientos_icon,recamaras_icon,medio_banos_icon,antiguedad_icon,Características generales,Servicios
82,Inm24,Gdl,abr-25,Terreno / Lote,661m²,,,venta,"ventaMN 6,800,000",,"Mazatlán, Mezquitan, Guadalajara,  Mezquitan, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.699291100000000,-103.355443800000000&zoom=16&markers=20.699291100000000,-103.355443800000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=lUY6bxxUOmFDclj4rSx0QLIY0oM=&channel=rpfic-i24","Edificio en Venta en Mezquitan, Guadalajara","Edificio especializado en venta, de mediana calidad, distribuido en 3 niveles, ubicado en Colonia Mezquitan. Cuenta con uso de suelo para comercios y servicios impacto medio. Ideal para remodelación y hacer laboratorio y oficinas, cuartos para Airbnb, casa-habitación. SUPERFICIE: Terreno: 248 m2 Construcción: 661 m2 3 niveles en total (PB y 2 niveles) DISTRIBUCIÓN PLANTA BAJA: Área de recibidor Área de almacén 2da area de almacén 2do cuarto Área de Baños DISTRIBUCIÓN SEGUNDO NIVEL: 6 áreas de almacén Área de baños DISTRIBUCIÓN TERECER NIVEL 4 áreas de almacén 2 baños UBICACIÓN y ZONAS AELDAÑAS: Se encuentra en el cruce de alguna de las avenidas principales de Guadalajara como son; Av. Federalismo, y Av. Ávila Camacho. Se encuentra a 10 minutos de Plaza Patria. Y a tan solo 12 minutos del Centro de Guadalajara. ¡LISTO PARA ESCRITURAR! PRECIO Y DISPONIBILIDAD SUJETOS A CAMBIOS SIN PREVIO AVISO",VECORE Consejeros Inmobiliarios,EB-RM8049,144913683,Publicado hace 185 días,248 m² tot.,661 m² cub.,,,,,En construcción,,
83,Inm24,Gdl,abr-25,Terreno / Lote,1400m²,,,venta,"ventaMN 51,000,000",,"Terreno en Venta en Col Americana,  Americana, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.646863499999998,-103.308199599999994&zoom=16&markers=20.646863499999998,-103.308199599999994&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=VySsugHc3rqSZ98kXzc87o2MMeE=&channel=rpfic-i24",J Terreno en Av La Paz y Simón Bolivar.,"Ubicación: Zona Americana, GuadalajaraSuperficie: 1400 m² Descripción: Esta excepcional propiedad de 1400 metros cuadrados se encuentra estratégicamente ubicada en la prestigiosa Zona Americana de Guadalajara, a tan solo dos cuadras de la avenida Chapultepec y a dos cuadras de la avenida Unión. Su ubicación privilegiada la convierte en una oportunidad única para un desarrollo vertical. Características Destacadas: Ubicación Premium: Situada en la codiciada Zona Americana, conocida por su ambiente cosmopolita y servicios de alta calidad. Proximidad a Avenidas Principales: A solo dos cuadras de la avenida Chapultepec y la avenida Unión, facilitando el acceso y la visibilidad. Perfecta para Desarrollo Vertical: Con uso de suelo mixto, esta propiedad ofrece un potencial excepcional para un desarrollo vertical que se adapte a las demandas del crecimiento urbano. Uso de Suelo: Mixto: La propiedad cuenta con un uso de suelo mixto, brindando flexibilidad para diversos proyectos que abarquen tanto fines comerciales como residenciales. Esta propiedad representa una oportunidad única para inversores y desarrolladores que buscan capitalizar la creciente demanda en una de las zonas más exclusivas de Guadalajara. ¡No pierda la oportunidad de ser parte de este emocionante proyecto! Para más información o agendar una visita, contáctenos hoy mismo.",Piso 90,EB-GU2225,143899430,Publicado hace 307 días,1400 m² tot.,1400 m² cub.,,,,,A estrenar,,
84,Inm24,Gdl,abr-25,Terreno / Lote,364m²,,,venta,"ventaMN 10,490,000",,"Calle Miguel de Cervantes Saavedra,  Americana, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.671299500000000,-103.374846200000000&zoom=16&markers=20.671299500000000,-103.374846200000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=4s6G3TyrgOTdBCJL1wDL5958GFI=&channel=rpfic-i24","Casa en Venta en Colonia Americana, Guadalajara","CASA EN ESQUINA, ideal para oficinas, remodelar o bien demoler y construir pequeño desarrollo de departamentos (CUS permitido hasta 5 niveles) con excelente ubicación en la zona Americana. SUPERFICIE: Terreno: 364.00 m2 Construcción: 430 m2 Frente: 39.58mts DISTRIBUCIÓN EN PLANTA BAJA: Garage/cochera techado para 2 vehículos Cochera aparte techada para 3 vehículos Bodega amplia en la cochera Sala Comedor Área de cocina 2 cuartos de servicio con baño propio completo cada una Estudio con opción a quinta recámara Medio baño Área de jardín / terraza Escaleras DISTRIBUCIÓN EN PLANTA ALTA: 4 recamaras con closet 2 baños completos que comparten las 4 recámaras Cuarto de lavado con pequeño patio UBICACIÓN Y ZONAS ALEDAÑAS: En plena zona americana, conectada con amplias avenidas como Av. Américas, Av. Niños Héroes y a tan solo 4 minutos de av. Chapultepec, llena de restaurantes, bares y zona comercial. ¡LISTO PARA ESCRITURAR! PRECIO Y DISPONIBILIDAD SUJETOS A CAMBIOS SIN PREVIO AVISO. EasyBroker ID: EB-NK5203",VECORE Consejeros Inmobiliarios,EB-NK5203,66963477,Publicado hace más de 1 año,364 m² tot.,,,,,,50 años,,
85,Inm24,Gdl,abr-25,Terreno / Lote,689m²,,,venta,"ventaMN 13,500,000",,"Av. Francisco Sarabia,  Circunvalación Oblatos, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.687180500000000,-103.299657800000005&zoom=16&markers=20.687180500000000,-103.299657800000005&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=eGau0zD-rpfT0HkJanWGPC_ZDVk=&channel=rpfic-i24","Terreno en Venta en Circunvalación Oblatos, Guadalajara","Oportunidad de inversión de terreno que es cabecera de manzana ubicado en la Av. Francisco Zarabia, a tan solo dos cuadras de Av. Circunvalación y a una cuadra de la clínica 110 del  IMSS. El terreno es plano, cuenta con 3 frentes, uso de suelo H4 ideal para pequeño desarrollo vertical, coto o uso mixto. CUS 2 SUPERFICIE: Terreno: 689.49m2 Frente : 35.00 m Fondo: 19.80 m UBICACIÓN Y ZONAS ALEDAÑAS: Se encuentra ubicada en una de las zonas de mayor afluencia en la Colonia Circunvalación Oblatos. A tan solo 1 cuadra de la clínica 110 del IMSS,  centros comerciales como Gran Terraza Oblatos. ¡LISTO PARA ESCRITURAR!. EasyBroker ID: EB-MC3450",VECORE Consejeros Inmobiliarios,EB-MC3450,65753396,Publicado hace más de 1 año,689 m² tot.,,,,,,,,
86,Inm24,Gdl,abr-25,Terreno / Lote,557m²,,,venta,"ventaMN 39,990,000",,"Prisciliano Sanchez,  Guadalajara Centro, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.672796000000000,-103.349659500000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=Bjy5hR9qxV1MwNaF2_aj5vsi6Ak=&channel=rpfic-i24","Edificio en Venta, Zona Centro, Guadalajara","¡Oportunidad de inversión! Se vende este edificio de estacionamiento ubicado en la calle Prisciliano Sanchez en zona del centro de Guadalajara. DISTRIBUCIÓN: PLANTA BAJA; Ingreso con cajones de estacionamiento, local comercial, área administrativa en 2 niveles. Área de subestación eléctrica con planta de luz CELINEC 750kw y al fondo 2 elevadores para acceder a los 5 siguientes niveles los cuales son utilizados como cajones de estacionamiento, de estos 5 niveles 4 se encuentran techados. Se cuenta con 6 bodegas (c/u 6x2 mts) las cuales se encuentran en el cubo o área de la escalera. En el 5to piso se encuentra un espacio como cuarto de máquinas y así mismo cajones de estacionamiento. Cuenta con circuito cerrado y sensores de iluminación así como sistema de hidroneumatico. La construcción es a base de estructura metálica, viguería y cubiertas con loza acero y lozas de concreto. SUPERFICIES: 2,315 m2 de construcción 557 m2 de terreno CARACTERÍSTICAS; Capacidad de 77 vehículos Capacidad de agua: 80,000lts Planta de luz CELIMEC 750Kw 2 elevadores para subir los vehículos a los pisos siguientes marca HITRA y así mismo hay una pre instalación para otro elevador. Permiso para laborar 24/7. Normalmente se labora de 7am a 10pm (L-J) viernes, sábado y domingo 24 horas Cuenta con 2 locales comerciales (actualmente se renta el local de planta baja en $9,500 más iva mensuales) el otro está en piso 1 y no se ha puesto en renta. EasyBroker ID: EB-GA4328",VECORE Consejeros Inmobiliarios,EB-RF6962,59674259,Publicado hace más de 1 año,557 m² tot.,,,,,,6 años,,Seguridad privada
87,Inm24,Gdl,abr-25,Terreno / Lote,2264m²,,,venta,"ventaMN 63,392,000",,"Pablo Neruda 3555,  San Isidro, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.694278179702348,-103.401943372204600&zoom=16&markers=20.694278179702348,-103.401943372204600&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=se1bnRXUcadOdE6p6HdhWPDF0NA=&channel=rpfic-i24",Terreno en Venta en Pablo Neruda,"Hermoso terreno en venta Propiedad fincada en Lomas del Valle sobre Pablo Neruda casi esquina con Madrigal. Terreno de 2,264 m2 rodeado de grandes árboles, se puede dividir el terreno en dos partes.",Columna Real Estate Agency,T-010,65995089,Publicado hace más de 1 año,2264 m² tot.,,,,,,1 años,,
88,Inm24,Gdl,abr-25,Terreno / Lote,343m²,,,venta,"ventaMN 6,715,597",,"Av. Francisco Sarabia,  Circunvalación Oblatos, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.687180500000000,-103.299657800000005&zoom=16&markers=20.687180500000000,-103.299657800000005&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=eGau0zD-rpfT0HkJanWGPC_ZDVk=&channel=rpfic-i24","Terreno en Venta en Circunvalación Oblatos, Guadalajara","Oportunidad de inversión de terreno que es cabecera de manzana ubicado en la Av. Francisco Zarabia, a tan solo dos cuadras de Av. Circunvalación y a una cuadra de la clínica 110 del  IMSS. El terreno es plano, cuenta con 3 frentes, uso de suelo H4 ideal para pequeño desarrollo vertical, coto o uso mixto. CUS 2 SUPERFICIE: Terreno: 343m2 Frente : 17.50.00 m Fondo: 19.60 m UBICACIÓN Y ZONAS ALEDAÑAS: Se encuentra ubicada en una de las zonas de mayor afluencia en la Colonia Circunvalación Oblatos. A tan solo 1 cuadra de la clínica 110 del IMSS,  centros comerciales como Gran Terraza Oblatos. ¡LISTO PARA ESCRITURAR!. EasyBroker ID: EB-MC3638",VECORE Consejeros Inmobiliarios,EB-MC3638,65753394,Publicado hace más de 1 año,343 m² tot.,,,,,,,,
89,Inm24,Gdl,abr-25,Terreno / Lote,517m²,,,venta,"ventaMN 12,950,000",,"Terreno EN Chapalita,  Fraccionamiento Campo de Polo Chapalita, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.661336200000000,-103.398421200000001&zoom=16&markers=20.661336200000000,-103.398421200000001&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=Q2zWb1qe8vTTke505X_VtW7ziHg=&channel=rpfic-i24",Terreno 500 m² en Chapalita,"¡Increíble oportunidad de inversión en una de las zonas más exclusivas de Guadalajara! Este terreno, ubicado en el prestigioso Campo de Polo Chapalita, ofrece una ubicación privilegiada y excelente conectividad. Con un amplio espacio perfecto para desarrollar la casa de tus sueños o un proyecto residencial de lujo. Características del terreno: Superficie ideal para construcción. Ubicado en una zona tranquila y segura. Rodeado de áreas verdes y espacios deportivos. Ubicación inmejorable: Avenidas principales cercanas: Av. Tepeyac, Av. Lázaro Cárdenas, Av. Patria, y Av. Guadalupe. A solo minutos de plazas comerciales, escuelas, hospitales y servicios de primer nivel. No pierdas la oportunidad de adquirir este terreno en una de las mejores zonas residenciales de Guadalajara. ¡Contacta para más información o agendar una visita!",Piso 90,PLA6507750,144894200,Publicado hace 187 días,517 m² tot.,517 m² cub.,,,,,A estrenar,,
90,Inm24,Gdl,abr-25,Terreno / Lote,440m²,,,venta,"ventaMN 14,990,000",,"Valparaiso #2551,  Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.701226900000000,-103.379560000000000&zoom=16&markers=20.701226900000000,-103.379560000000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=EjdNNrSBJUztb6kvah8H8jYPQRU=&channel=rpfic-i24",Casa Para Demoler,"Casa para demoler,ideal para desarrolladores Ubicación privilegiada, a 3 min de puntos de gran interés • Sao Paulo • Av Américas • Av Montevideo • Zona financiera • Av Pablo Neruda • Country Club",Columna Real Estate Agency,T-037,145334928,Publicado hace 129 días,440 m² tot.,440 m² cub.,,,,,1 años,,
91,Inm24,Gdl,abr-25,Terreno / Lote,560m²,,,venta,"ventaMN 7,995,000",,"Castellanos y Tapia,  Penal, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.669684600000000,-103.316719400000000&zoom=16&markers=20.669684600000000,-103.316719400000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=hOEoyCZTRq1JEbSCSvqRPSncNzU=&channel=rpfic-i24","Terreno en Venta en Col. La Penal, Guadalajara","Este terreno ofrece una excelente oportunidad de inversión ya que es ideal para construir ya sea una bodega comercial, departamentos, locales, taller mecánico o incluso se puede utilizar como pensión para autos ya que hay varios consultorios y giros con clientes que buscan estacionarse a los alrededores. Está muy cerca de Medrano: la zona del vestir y de la zona comercial de Guadalajara (San Juan de Dios) ya que está justo entre Calle Obregón y Av. Javier Mina. SUPERFICIE: Terreno: 560 m2 PLUS/EXTRAS: Lote de terreno completamente plano y limpio Con barda y portón de seguridad UBICACIÓN Y ZONAS ALEDAÑAS: Estratégicamente ubicado entre Javier Mina y Álvaro Obregon a tan solo 2.3 km de San Juan de Dios, con avenidas cercanas como Calz Revolución y Calz Independencia. ¡LISTO PARA ESCRITURAR! Orientación: SURESTE-NOROESTE PRECIOS Y DISPONIBILIDAD SUJETOS A CAMBIOS SIN PREVIO AVISO",VECORE Consejeros Inmobiliarios,EB-SA3064,145436259,Publicado hace 107 días,560 m² tot.,,,,,,En construcción,,
92,Inm24,Gdl,abr-25,Terreno / Lote,1076m²,,,venta,"ventaMN 37,661,750",,"Paseo DEL Valle 600, Colinas DE SAN Javier,  Fraccionamiento Colinas de San Javier, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.705671299999998,-103.396277799999992&zoom=16&markers=20.705671299999998,-103.396277799999992&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=bnXHkoeyMmUB6fPE2n-PY2h_DT8=&channel=rpfic-i24","Terreno en Venta Colinas de San Javier, Paseo del Valle 600","¡Oportunidad única para vivir en uno de los más exclusivos domicilios de la ciudad! terreno en venta en el elegante   y arbolado condominio “Rinconada del Arroyo” el cual cuenta con extraordinaria ubicación en la zona más privilegiada de Guadalajara, el fraccionamiento Colinas de San Javier, el coto colinda con el bosque de Los Colomos, la iglesia de San Josemaría Escrivá de Balaguer y el colegio Liceo del Valle, además goza de cercanía de pocos minutos con la zona ejecutiva de Andares y la zona financiera de Américas.                                                                                                                                                      El terreno de 1,076.05 M2 de superficie es perfecto para la construcción de una moderna residencia de super lujo destinada  a empresario de muy alto nivel que requiera de privacidad ya que el condominio cuenta con solo 25 unidades privativas y estrictos controles y sistemas de seguridad.                                                                                                                             Un entorno sofisticado y convenientes vías de movilidad a cuadras de distancia: Av. Acueducto, Av. Patria, Av. Pablo Neruda, Alberta, Américas y Montevideo. Seguridad del condominio: * Caseta de ingreso controlado * Vigilancia 24/7 * Barda perimetral * Circuito cerrado Observaciones:                                                                                                                                                                             * En el condominio se cuenta con la opción de 3 terrenos adicionales en venta:                                                                                                               - Unidad privativa No. 1, sup. 800.92 M2                                                                                                                                      - Unidad privativa No. 2, sup. 802.76 M2                                                                                                                                      - Unidad privativa No. 4, sup. 804.84 M2 * Por temas de seguridad de los residentes, el interesado en adquirir alguna de las unidades privativas dentro de “Rinconada del Arroyo”, deberá sujetarse a los correspondientes protocolos de investigación y aprobación por parte del comité de seguridad y administrativo del condominio. Muy cerca de todo: * Bosque Los Colomos a 5 minutos                                                                                                                                                  * Iglesia San Josemaría Escrivá de Balaguer a 1 minuto * Plaza Patria y City Market a 7 minutos * Andares y The Landmark a 5 minutos * Plaza Pabellón a 2 minutos",Viterra Grupo Inmobiliario,VLA6323135,144246382,Publicado hace 266 días,1076 m² tot.,1076 m² cub.,,,,,A estrenar,,
