id,PaginaWeb,Ciudad,Fecha_Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,direccion,ubicacion_url,titulo,descripcion,anunciante,codigo_anunciante,codigo_inmuebles24,tiempo_publicacion,area_total,area_cubierta,banos_icon,estacionamientos_icon,recamaras_icon,medio_banos_icon,antiguedad_icon,Caracteristicas_generales,Servicios,Amenidades,Exteriores,__origen_archivo,__fuente_periodo,Colonia,longitud,latitud,Banos_totales,missing_area_m2,zero_area_m2,missing_precio,zero_precio,missing_mantenimiento,zero_mantenimiento,missing_recamaras,missing_estacionamientos,missing_area_total,zero_area_total,missing_area_cubierta,zero_area_cubierta,missing_banos_icon,missing_medio_banos_icon,missing_estacionamientos_icon,missing_recamaras_icon,missing_Banos_totales,missing_tiempo_publicacion
Terr-002M-540_00-00-00_Vival-10353-20742,Inm24,Desconocido,01/04/2025,Terreno / Lote,540.0,,,Ven,2905200.0,,"Carr. la Venta-Nextipac,  La Venta del Astillero, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.742285038799597,-103.530527016333020&zoom=16&markers=20.742285038799597,-103.530527016333020&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=dI7ewl53Ibl1cVX48LXo9iNcEjU=&channel=rpfic-i24",Terreno en Venta en Huertos Urbanos,"HUERTOS URBANOS HÃBITAT fue desarrollada sobre VÃ­a de los Huertos a 600 mts de la carretera Nextipac en el municipio de Zapopan, Jalisco. El desarrollo consta de 57 unidades privativas que serÃ¡n desarrolladas bajo la premisa de la ""sustentabilidad primero"" de tal manera que los materiales y procesos de construcciÃ³n serÃ¡n lo mÃ¡s generoso posible con el medio ambiente. El terreno cuenta con: *540 metros2 El Fraccionamiento cuenta con: *57 unidades privativas de 530 a 540 m2 c/u â¢ Planta de tratamiento de aguas residuales â¢ 2.5 km de ciclovÃ­as â¢ 4,000 m2 de Ã¡reas comunes â¢ Invernadero â¢ NÃºcleo de permacultivo â¢ Salones de usos mÃºltiples â¢ Ludoteca â¢ Zona de juegos infantiles â¢ Paisajismo endÃ©mico â¢ Estacionamiento para visitas â¢ Caseta de vigilancia â¢ Seguridad 24 horas - CCTV Amenidades â¢ 2.5 km de ciclovÃ­as â¢ Ãrea de juegos â¢ Invernaderos â¢ Camas de permacultivo â¢ Ãreas verdes â¢ Ludoteca â¢ Salones de usos mÃºltiples Puntos de interÃ©s: (15-30) minutos *Andares *Club Las Lomas *Estadio Akron *Plaza GalerÃ­as *TecnolÃ³gico de Monterrey *CUCBA *Club HÃ­pico GDL *Solares *Instituto de Ciencias *El Campestre *Pinar de la Venta",Vivalta Grupo Inmobiliario,EB-QO4912,143923769,,540.0,540.0,,,,,0,Desconocido,Seguridad privada,Desconocido,Desconocido,Inm24_Zap_Ven_Terr_Abr25_01.csv,sep-25,,-103.530527,20.742285,0.0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1
Terr-004M-190_00-00-00_INMOB-10347-20729,Inm24,Desconocido,01/04/2025,Terreno / Lote,190.0,,,Ven,4890000.0,,"Av. Paseo del Anochecer 811 INT 46,  Valle Real, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.729899700000000,-103.471249200000000&zoom=16&markers=20.729899700000000,-103.471249200000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=6SFP8eWcKU6MeL7FwWY-Q1ZSlFA=&channel=rpfic-i24",Terreno en Venta en Azent/solares,"Terreno en venta en condominio Azent en zona de Solares Residencial, Zapopan. Con una superficie de 190.41 m2, con la mejor orientaciÃ³n Sur-Norte, amplia vialidad de la calle. Amenidades: -Seguridad 24/7 con acceso controlado y circuito cerrado. -Alberca con chapoteadero. -Juegos infantiles. -Terraza -Coworking ContÃ¡ctanos para mas informaciÃ³n y agenda tu cita!",INMOBILIARIA SAN ACASIO,60FO7O,146226834,,187.0,190.0,,,,,0,Desconocido,Seguridad privada,Desconocido,Desconocido,Inm24_Zap_Ven_Terr_Abr25_01.csv,sep-25,,-103.471249,20.7299,0.0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1
Terr-002M-165_00-00-00_SMBAR-10347-20726,Inm24,Desconocido,01/04/2025,Terreno / Lote,165.0,,,Ven,2986500.0,2000.0,"PASEO DE LA ESTRELLA 3652,  Bosques Vallarta, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.726842271707334,-103.479622036384600&zoom=16&markers=20.726842271707334,-103.479622036384600&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=H1M1G--J_ax9aNKHIqHsnLvNT0I=&channel=rpfic-i24",Terreno en Venta Coto con Alberca a 3 Cuadras del Nuevo Instituto de Ciencias,"NO INMOBILIARIAS, EXCELENTE TERRENO DE 165 M2 YA LISTOS PARA ESCRITURAR, PARA VENDER CON CREDITO BANCARIO O DE CONTADO, ( atenciÃ³n inversionistas hasta 10 % en pago de contado ) Si eres inversionista Ã©stos terrenos son para tÃ­, ya que se localizan en el condominio mÃ¡s alto de Parques Vallarta. terrenos planos y bien ubicados, el condominio se localiza a un costado de la av. Paseo de la Estrella a 3 cuadras del nuevo instituto de ciencias y de Solares, aprovecha esta oportunidad de precio ya que en Solares los terrenos estÃ¡n arriba de los 25 mil pesos por m2 . El condominio Nogal, sÃ³lo quedan 8 terrenos a este precio y con orientaciÃ³n norte sur, el condominio cuenta con Ã¡rea verde comÃºn , tambiÃ©n manejamos opciones con financiamiento directo, llÃ¡manos y agendamos una cita, EN EL PRECIO PUBLICADO YA ESTA APLICADO UN 15 POR CIENTO EN PAGO DE CONTADO ( el precio aplica sÃ³lo para algunas ubicaciones, preguntar asesor y los precios pueden varias sin previo aviso )",SMB ARQUITECTOS,COTO NOGAL,57172583,,165.0,,,,,,0,Desconocido,Seguridad privada,Desconocido,Desconocido,Inm24_Zap_Ven_Terr_Abr25_01.csv,sep-25,,-103.479622,20.726842,0.0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1
Terr-001M-132_00-00-00_GuiaE-10342-20791,Inm24,Desconocido,01/04/2025,Terreno / Lote,132.0,,,Ven,1565000.0,850.0,"Paseo del Alva 982 128 C3,  Santa Margarita Residencial, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.791089299999999,-103.424638700000002&zoom=16&markers=20.791089299999999,-103.424638700000002&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=OvC0zESIBE-xUrF_YmZon4iMXI0=&channel=rpfic-i24",Terreno en Venta en Alva Residencial Up128,"Â¡Hola! Te presento un terreno en venta que es simplemente espectacular. Con 132.02 mÂ², este espacio es ideal para crear el hogar de tus sueÃ±os. AquÃ­ tienes lo que lo hace destacar: - Seguridad y comodidad: Caseta de guardia y seguridad 24 horas para que te sientas tranquilo. - Espacios para disfrutar: Alberca, jardÃ­n y terraza perfectos para relajarte y disfrutar del aire libre. - DiversiÃ³n para todos: Ãrea de juegos infantiles y salÃ³n de usos mÃºltiples, ideales para compartir momentos con familia y amigos. - Estacionamiento: Espacio para visitantes, asÃ­ que nunca tendrÃ¡s que preocuparte por dÃ³nde dejar el coche. AdemÃ¡s, Â¡se aceptan mascotas! Este lugar combina lo mejor de la seguridad, el confort y la diversiÃ³n. No dejes pasar la oportunidad de vivir aquÃ­, Â¡te va a encantar! WIG: pbxiLtI",Guia Excelencia Inmobiliaria,60CA3I,146133108,,132.0,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Inm24_Zap_Ven_Terr_Abr25_01.csv,sep-25,,-103.424639,20.791089,0.0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1
Terr-004M-165_00-00-00_VECOR-10347-20732,Inm24,Desconocido,01/04/2025,Terreno / Lote,165.0,,,Ven,4620000.0,2500.0,"Av. Paseo Altanza,  Fraccionamiento Solares, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.732275300000000,-103.475205100000000&zoom=16&markers=20.732275300000000,-103.475205100000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=f1w46qm3tmI09DE_lfTrT_QaZbk=&channel=rpfic-i24","Terreno en Venta en Altanza, Solares, Zapopan","Un espacio diseÃ±ado para que hagas realidad tu proyecto de vida, rodeado de comodidad y exclusividad. Construye el hogar de tus sueÃ±os en este terreno frente a la casa club de Altanza, Solares, una de las zonas mÃ¡s exclusivas de la ciudad. AquÃ­, disfrutarÃ¡s de un entorno tranquilo y seguro, mientras tienes a tu alcance servicios, centros comerciales y colegios de primer nivel. SUPERFICIE: Terreno: 165 m2 Frente: 8.5 m Fondo: 19.5 m AMENIDADES: Casa Club Alberca Juegos Infantiles Gimnasio Amplias Ã¡reas verdes DETALLES GENERALES DEL DESARROLLO: SOARE III, ALTANZA es uno de los cotos mÃ¡s nuevos y atractivos del fraccionamiento Solares. Con acceso por dos vÃ­as y amenidades exclusivas pensadas para disfrutar en familia, este condominio privado de aproximadamente 330 unidades se encuentra en la Zona Real de Zapopan, una de las Ã¡reas mÃ¡s cotizadas de la ciudad. Ofrece un entorno familiar con excelente seguridad, vigilancia y una administraciÃ³n condominal de primera clase. UBICACIÃN y ZONAS ALEDAÃAS: Se encuentra a 3 minutos de zonas de acceso principales, como Av. AviaciÃ³n y Av. Santa Margarita. CercanÃ­a a centros estudiantiles como el Tec de Monterrey, Instituto de Ciencias y SubirÃ©. Servicios primordiales como gasolineras y tiendas de autoservicio. Â¡LISTO PARA ESCRITURAR! ORIENTACIÃN: N-S PRECIO Y DISPONIBILIDAD SUJETOS A CAMBIOS SIN PREVIO AVISO",VECORE Consejeros Inmobiliarios,EB-RM8015,144973682,,165.0,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Inm24_Zap_Ven_Terr_Abr25_01.csv,sep-25,,-103.475205,20.732275,0.0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1
Terr-002M-162_00-00-00_GuiaE-10341-20790,Inm24,Desconocido,01/04/2025,Terreno / Lote,162.0,,,Ven,2099905.0,,"Avenida E 5605 Int86, Col Zapopan, CP 45134, Zapopan, Jalisco   86,  Conjunto Zapopan, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.790958860500001,-103.417553494000003&zoom=16&markers=20.790958860500001,-103.417553494000003&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=HLqH9lSWXbtsKOVmnGOMmdGdfQU=&channel=rpfic-i24","Terreno en Venta #86, Coto Nara","Descubre este impresionante terreno de 162.44 mÂ², donde la arquitectura moderna se fusiona con la naturaleza. Este espacio es ideal para quienes buscan un estilo de vida exclusivo y cÃ³modo. CaracterÃ­sticas destacadas: - Espacios abiertos y luminosos: La estructura moderna permite una integraciÃ³n perfecta con el entorno. - Seguridad y tranquilidad: Cuenta con caseta de guardia, portero y circuito cerrado para tu total tranquilidad. - Amenidades de lujo: Disfruta de una alberca para relajarte y un roof garden perfecto para reuniones al aire libre. - Pet-friendly: Un lugar donde tus mascotas son bienvenidas. Este terreno es la opciÃ³n perfecta para quienes valoran el diseÃ±o contemporÃ¡neo y las comodidades de primer nivel. Â¡No dejes pasar la oportunidad de hacer de este lugar tu hogar! WIG: pSxF3dZ",Guia Excelencia Inmobiliaria,5SPLP5,144874655,,162.0,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Inm24_Zap_Ven_Terr_Abr25_01.csv,sep-25,,-103.417553,20.790959,0.0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1
Terr-038M-953_00-00-00_0000-00000-00000,Inm24,Desconocido,01/04/2025,Terreno / Lote,953.0,,,Ven,38120000.0,,"Av.Mariano Otero,  Unidad habitacional El Colli Infonavit, Zapopan",https://img10.naventcdn.com/ficha/RPFICv5.324.0-RC2/images/no-location-map.png,"Terreno en Venta en Mariano Otero, Colli Urbano, Zapopan",Desconocido,Desconocido,Desconocido,Desconocido,,953.0,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Inm24_Zap_Ven_Terr_Abr25_01.csv,sep-25,Desconocido,,,0.0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1
Terr-001M-1000_00-00-00_SIERR-10361-20700,Inm24,Desconocido,01/04/2025,Terreno / Lote,1000.0,,,Ven,1400000.0,,"Rancho EcoturÃ­stico Agua Dulce en La Primavera,  La Primavera, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.700024900000000,-103.618796900000000&zoom=16&markers=20.700024900000000,-103.618796900000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=bDQZyMw3PF4JK_oyEIh-xTQtGeU=&channel=rpfic-i24",Terreno en Venta en La Primavera - Ex Hacienda La Primavera,"Se vende terreno de una hectÃ¡rea en el Predio RÃºstico Ex Hacienda La Primavera, a solo tres minutos del RÃ­o Salado. Con uso de suelo campestre, agrÃ­cola y para ecoturismo, esta propiedad ofrece un entorno natural excepcional. Ubicado junto al Bosque de La Primavera y a escasos minutos del RÃ­o Salado de aguas termales, el terreno presenta un relieve irregular y acceso privado. Abundan los Ã¡rboles propios del Bosque de La Primavera, brindando un entorno sereno y en armonÃ­a con la naturaleza. Su proximidad a atracciones naturales lo convierte en una opciÃ³n ideal para un proyecto ecoturÃ­stico. Esta parcela es una oportunidad Ãºnica para aquellos que buscan invertir en un destino ecoamigable y disfrutar de la belleza natural de la regiÃ³n.",SIERRA PROVIDENCIA,EB-PY7664,144579847,,1000.0,,,,,,0,Desconocido,Desconocido,Desconocido,Desconocido,Inm24_Zap_Ven_Terr_Abr25_01.csv,sep-25,,-103.618797,20.700025,0.0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1
Terr-001M-141_00-00-00_GuiaE-10340-20785,Inm24,Desconocido,01/04/2025,Terreno / Lote,141.0,,,Ven,1724000.0,1255.0,"Avenida D 5035 13,  La Cantera, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.785442400000000,-103.408323899999999&zoom=16&markers=20.785442400000000,-103.408323899999999&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=tRktG1J1y2UZ2BITLNmqKHksOq8=&channel=rpfic-i24","Terreno en Venta en Coto Premium Dentro de Capital Norte Precio por Metro Cuadrado $12,227","Â¡Hola! Te presento un terreno en venta que es simplemente espectacular. Con 141 mÂ², este espacio es ideal para construir la casa de tus sueÃ±os. AquÃ­ tienes lo que hace a esta propiedad Ãºnica: Amenidades destacadas: - Seguridad y tranquilidad: Circuito cerrado y caseta de guardia para que te sientas seguro en todo momento. - DiversiÃ³n y esparcimiento: Alberca para esos dÃ­as calurosos, asador para tus reuniones con amigos y Ã¡rea de juegos infantiles para que los mÃ¡s pequeÃ±os se diviertan. - Mascotas bienvenidas: Â¡Tus amigos peludos tambiÃ©n son parte de la familia! Este terreno no solo ofrece un espacio, sino un estilo de vida. La combinaciÃ³n de seguridad, diversiÃ³n y comodidad lo convierte en una opciÃ³n inigualable. Â¡No dejes pasar la oportunidad de vivir aquÃ­! WIG: p8vThFm",Guia Excelencia Inmobiliaria,5TDPGM,145364002,,141.0,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Inm24_Zap_Ven_Terr_Abr25_01.csv,sep-25,,-103.408324,20.785442,0.0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1
Terr-002M-234_00-00-00_GuiaE-10343-20793,Inm24,Desconocido,01/04/2025,Terreno / Lote,234.0,,,Ven,2590000.0,7.0,"av. paseo de los reyes coto 23 egipcio  23 108,  Fraccionamiento Valle Imperial, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.793254638000000,-103.434251939600002&zoom=16&markers=20.793254638000000,-103.434251939600002&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=FGSDSfzKuwGTyty673S3bcnyrvI=&channel=rpfic-i24","Increible Terreno Areas, Vendes Casa Club Cancha de Padel y Mas","VIVE LA EXPERIENCIA DE SENTIRTE FUERA DE LA CIUDAD, PERO SIN ESTARLO, CUNTA CON UN ENTORNO AGRADABLE Y CON TODOS LOS CERVICIOS CERCA, Y A 6 KM DE ANDARES WIG: pCE3MhO",Guia Excelencia Inmobiliaria,5T9KO2,145251722,,234.0,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Inm24_Zap_Ven_Terr_Abr25_01.csv,sep-25,,-103.434252,20.793255,0.0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1
Terr-001M-140_00-00-00_GuiaE-10341-20786,Inm24,Desconocido,01/04/2025,Terreno / Lote,140.0,,,Ven,1856000.0,1260.0,"Avenida D 5035 3,  Conjunto Zapopan, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.786027199999999,-103.410516200000003&zoom=16&markers=20.786027199999999,-103.410516200000003&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=aV5XrsV1nvra04_JiOyl2B1GQQg=&channel=rpfic-i24",Terreno Residencial en Coto Privado,"TERRENO RESIDENCIAL en COTO GRAND BY CAPITAL NORTE, hermoso Coto Privado con vigilancia  24/7 con Amenidades ALBERCA GYM JUEGOS INFANTILES TERRAZA ASADOR WIG: prtnQwT",Guia Excelencia Inmobiliaria,5TS8MB,145753871,,140.0,,,,,,,Desconocido,Seguridad privada,Desconocido,Desconocido,Inm24_Zap_Ven_Terr_Abr25_01.csv,sep-25,,-103.410516,20.786027,0.0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1
Terr-001M-140_00-00-00_VECOR-99472-19288,Inm24,Desconocido,01/04/2025,Terreno / Lote,140.0,,,Ven,1400900.0,,"Av. Santa Adriana ,  Fraccionamiento Bosques de San Gonzalo, Zapopan","https://maps.google.com/maps/api/staticmap?center=19.288587900000000,-99.472012499999990&zoom=16&markers=19.288587900000000,-99.472012499999990&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=NibK8dZBeqg2ILqsVrCdNdQICMg=&channel=rpfic-i24","Terreno en Venta en Bosques de San Gonzalo, Zapopan","Excelente terreno con gran potencial de proyectar una casa residencial con el nÃºmero de recamaras, acabados y distribuciÃ³n que siempre soÃ±aste tener. SUPERFICIE: Terreno: 140.09 mts2 PLUS/EXTRAS: Lote de terreno dentro de COTO con caseta de vigilancia 24/7 Circuito cerrado y privacidad AMENIDADES: Ãrea de juegos infantiles Cancha de basquetbol Terraza para eventos Ãreas verdes UBICACIÃN y ZONAS ALEDAÃAS: Se encuentra ubicada a 10 minutos de la entrada de Valle imperial y 15 minutos del Tec de Monterrey , a 8 minutos de la avenida Juan Gil Preciado. Â¡LISTO PARA ESCRITURAR! PRECIO Y DISPONIBILIDAD SUJETOS A CAMBIOS SIN PREVIO AVISO",VECORE Consejeros Inmobiliarios,EB-PU2684,143065016,,140.0,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Inm24_Zap_Ven_Terr_Abr25_01.csv,sep-25,,-99.472012,19.288588,0.0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1
Terr-008M-402_00-00-00_BROKO-10347-20710,Inm24,Desconocido,01/04/2025,Terreno / Lote,402.0,,,Ven,8000000.0,,"Av Vallarta Eje Poniente 2701, San Juan de OcotÃ¡n ,  Los Abetos, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.710513700000000,-103.473576600000000&zoom=16&markers=20.710513700000000,-103.473576600000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=mQK1oropUmvdQyfHG-k7Si2wo48=&channel=rpfic-i24",Terreno en Venta en Los SueÃ±os,Terreno en venta en fraccionamiento Los SueÃ±os. Av. Vallarta frente a bosques vallarta y a unos pasos de rancho contento. Hermoso fraccionamiento con lago dentro y muchas zonas verdes con increÃ­ble vista. - Barda perimetral electrificada. - Circuito cerrado de TelevisiÃ³n - Ingresos controlados - Vigilancia 24/7 - Zonas recreativas privadas. LOTE 38 coto 1 SUPERFICIE: 402 m2,BROKO REAL ESTATE,5PC10I,142074918,,402.0,,,,,,0,Desconocido,Seguridad privada,Desconocido,Desconocido,Inm24_Zap_Ven_Terr_Abr25_01.csv,sep-25,,-103.473577,20.710514,0.0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1
Terr-001M-130_00-00-00_GuiaE-10341-20790,Inm24,Desconocido,01/04/2025,Terreno / Lote,130.0,,,Ven,1690000.0,,"Avenida E #5605 int 23, col Valle Imperial 5605 23,  Fraccionamiento Valle Imperial, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.790710081299998,-103.417577262500003&zoom=16&markers=20.790710081299998,-103.417577262500003&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=9PAYPUbf1E_EuQeQVeljuqcjx1A=&channel=rpfic-i24","Terreno en Venta #23, Coto Nara",Excelente ubicacion WIG: ptt4YsI,Guia Excelencia Inmobiliaria,5TDON5,145363295,,130.0,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Inm24_Zap_Ven_Terr_Abr25_01.csv,sep-25,,-103.417577,20.79071,0.0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1
Terr-006M-1291_00-00-00_Viter-10347-20713,Inm24,Desconocido,01/04/2025,Terreno / Lote,1291.0,,,Ven,6700000.0,8615.0,"Pinar de la Venta, Diana Natura Int. 3,  Fraccionamiento Diana Nature Residencial, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.713307199999999,-103.476001400000001&zoom=16&markers=20.713307199999999,-103.476001400000001&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=6uT9FM_3vlig0D4JJ9eU1u-94c8=&channel=rpfic-i24",Terreno en Venta Fracc. Diana Natura K3,"Excelente terreno en ubicaciÃ³n privilegiada dentro de un magnifico desarrollo. El fraccionamiento cuenta con urbanizaciÃ³n de lujo, amenidades deportivas y sociales para toda la familia y rigurosos sistemas de seguridad. Amenidades de Diana Natura Residencial: * Casa club * Alberca con tobogÃ¡n * Cancha de tenis * Gimnasio * SalÃ³n de usos mÃºltiples * BaÃ±os y vestidores * Parque para perros * Juegos infantiles * Hermosas Ã¡reas verdes Seguridad: * Ingreso controlado * Barda perimetral * Circuito cerrado * Vigilancia 24/7 Muy cerca de todo: * Plaza GalerÃ­as, Walmart y Costco a 15 minutos. * Andares, The Landmark y Gran Patio Patria a 20 minutos * Concentro a 8 minutos * Ciudad Judicial a 8 minutos * Planta Flex Norte (Av. AviaciÃ³n y Sta. Margarita) a 15 minutos * ORACLE MDC Campus (Valle Real) a 15 minutos * Guadalajara Technology Park a 7 minutos * Parque Pinar Empresarial a 5 minutos * Intel Guadalajara Design Center a 12 minutos * Mercado de Ciudad Granja a 10 minutos * Parque Metropolitano y Centro AcuÃ¡tico a 15 minutos * Estadio Akron (Chivas) a 8 minutos * Distribuidor vial Los Cubos a 18 minutos * Hospital Angeles del Carmen a 20 minutos * Hospital Puerta de Hierro Andares a 20 minutos * Hospital Real San JosÃ© Valle Real a 15 minutos * CUCBA UDG a 8 minutos * UVM Campus Zapopan a 8 minutos * Universidad CuauhtÃ©moc a 8 minutos * Colegio Once MÃ©xico a 8 minutos * Colegio Pedregal BajÃ­o a 8 minutos * Colegio Franco Mexicano a 8 minutos * Instituto de Ciencias a 12 minutos * Summit School a 12 minutos * Colegio FinlandÃ©s a 12 minutos * Colegio SUBIRE a 12 minutos * TEC de Monterrey a 15 minutos * Universidad Panamericana a 12 minutos",Viterra Grupo Inmobiliario,I24-M-65685381,143618101,,1291.0,1291.0,,,,,0,Desconocido,Desconocido,Desconocido,Desconocido,Inm24_Zap_Ven_Terr_Abr25_01.csv,sep-25,,-103.476001,20.713307,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1
Terr-002M-515_00-00-00_VECOR-10353-20742,Inm24,Desconocido,01/04/2025,Terreno / Lote,515.0,,,Ven,2990000.0,,"Carr. la Venta-Nextipac,  Pueblo Nextipac, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.742310900000000,-103.538392200000000&zoom=16&markers=20.742310900000000,-103.538392200000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=RR5Vthzkj21oZamMEW-7aEE1DtQ=&channel=rpfic-i24","Terreno en Venta en Nextipac, Zapopan","Oportunidad de inversiÃ³n con gran potencial de proyectar una casa de campo segura, en este increÃ­ble terreno en el Fraccionamiento Huerto Urbano Habitat en Nextipac, un desarrollo nuevo con los Ãºltimos lotes disponibles. Este terreno estÃ¡ disponible junto al terreno colindante, para aquellos que buscan un terreno con el doble de tamaÃ±o para hacer una residencia del tamaÃ±o perfecto con un gran jardÃ­n. SUPERFICIE: Terreno: 515.56 m2 PLUS/EXTRAS: Lote de terreno dentro de COTO con caseta de vigilancia 24/7, circuito cerrado y privacidad. Amenidades como zalon de usos mÃºltiples LudotÃ©ca para niÃ±os Ãrea de asadores con increible vista Huerto y vivero para aquellos amantes de la naturaleza, los cultivos y la jardinerÃ­a A espaldas no hay vecino el terreno colinda con otro fraccionamiento a espaldas, por lo que tendrÃ¡s mayor seguridad Frente al terreno tienes una espectacular vista, por lo que desde el nivel superior a tu casa podrÃ¡s tener una increÃ­ble vista UBICACIÃN y ZONAS ALEDAÃAS: A 10 minutos del Tec de Monterrey Campus GDL, 10 minutos de Carr. Nogales, 20 minutos de PerifÃ©rico-Av. Vallarta, 5 minutos de Av. Ramon Corona, 10 minutos a Santa LucÃ­a y a 4 minutos de Nextipac donde encontrarÃ¡s gasolineras, tiendas de conveniencia, restaurantes y todos los servicios esenciales Â¡LISTO PARA ESCRITURAR! OrientaciÃ³n: N-S PRECIOS Y DISPONIBILIDAD SUJETOS A CAMBIOS SIN PREVIO AVISO",VECORE Consejeros Inmobiliarios,EB-SU6139,146166694,,515.0,,,,,,,Desconocido,Desconocido,Desconocido,Desconocido,Inm24_Zap_Ven_Terr_Abr25_01.csv,sep-25,,-103.538392,20.742311,0.0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1
