Ciudad,Colonia,operacion,tipo_propiedad,n_propiedades,precio_min,precio_mediana,precio_media,precio_max,precio_std,precio_iqr,precio_skew_aprox,area_m2_min,area_m2_mediana,area_m2_media,area_m2_max,area_m2_std,area_m2_iqr,area_m2_skew_aprox,PxM2_min,PxM2_mediana,PxM2_media,PxM2_max,PxM2_std,PxM2_iqr,PxM2_skew_aprox,precio_rango,area_m2_rango,recamaras_min,recamaras_media,recamaras_max,estacionamientos_min,estacionamientos_media,estacionamientos_max,mantenimiento_media,clasificacion_mercado,precio_metodo,precio_representativo,area_m2_metodo,area_m2_representativo,PxM2_metodo,PxM2_representativo
Gdl,Circunvalación Américas,Ven,Dep,17,3640075.0,6980000.0,6981123.294117647,9273000.0,1528298.9856992976,2117673.0,0.0007130511594196904,57.0,110.0,115.05882352941177,221.0,45.99420754864336,49.0,0.10670429969520817,39045.454545454544,64395.833333333336,64646.30871403219,86791.22535211267,11485.989515874358,5636.363636363632,0.021155931904707093,5632925.0,164.0,1.0,2.0,3.0,1.0,1.7647058823529411,3.0,3600.0,Medio,mediana_IQR,6981123.294117647,mediana_IQR,115.05882352941175,mediana_IQR,64646.30871403219
Gdl,Circunvalación Belisario,Ven,Cas,5,870000.0,2700000.0,2796000.0,4300000.0,1202074.8728760618,1490000.0,0.07143066731821193,31.0,138.0,146.2,276.0,81.3569910948039,76.0,0.09014963394568183,14917.127071823204,22000.0,21619.51704596819,28064.516129032258,5623.016871780747,11956.521739130432,-0.06052165724521357,3430000.0,245.0,1.0,2.6,5.0,1.0,1.25,2.0,,Medio,mediana_rango,2796000.0,mediana_rango,146.2,mediana_rango,21619.51704596819
Gdl,Circunvalación Oblatos,Ven,Cas,4,3000000.0,5050000.0,5247500.0,7890000.0,2135244.4239477594,3847500.0,0.08010324969316543,72.0,195.5,235.75,480.0,149.77044935500462,105.75,0.23273965359814372,16437.5,25720.939969644634,27386.51165148898,41666.66666666666,10932.140228573036,19241.033227351232,0.1319437327131086,4890000.0,408.0,1.0,2.75,5.0,2.0,2.6666666666666665,3.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Circunvalación Oblatos,Ven,Terreno / Lote,1,22220000.0,22220000.0,22220000.0,22220000.0,0.0,0.0,0.0,1587.0,1587.0,1587.0,1587.0,0.0,0.0,0.0,14001.260239445495,14001.260239445495,14001.260239445495,14001.260239445495,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Circunvalación Vallarta,Ven,Cas,1,35000000.0,35000000.0,35000000.0,35000000.0,0.0,0.0,0.0,700.0,700.0,700.0,700.0,0.0,0.0,0.0,50000.0,50000.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Circunvalación Vallarta,Ven,Dep,12,2694384.0,4425676.5,4534780.833333333,6335000.0,1217309.108504138,2037001.75,0.08581176759235701,40.0,75.5,74.08333333333333,110.0,21.596521067575264,36.5,-0.06280433154105394,39090.90909090909,63899.04655870445,62404.00888375886,75446.26666666666,8480.701507013135,6486.4428916827965,-0.16878198058569377,3640616.0,70.0,1.0,1.5833333333333333,2.0,1.0,1.3333333333333333,2.0,,Medio,mediana_IQR,4534780.833333333,mediana_IQR,74.08333333333333,mediana_IQR,62404.00888375886
Gdl,Circunvalación Vallarta,Ven,Ofc,5,8650000.0,20700000.0,22140000.0,49700000.0,14634869.319539549,9750000.0,0.08800728772618803,160.0,225.0,435.2,1214.0,394.8961382439692,143.0,0.4760963132832756,30416.666666666668,54062.5,62561.98324336909,95391.70506912442,26523.580224621644,51060.95551894564,0.2866192594640815,41050000.0,1054.0,4.0,6.4,9.0,,,,12178.666666666666,Premium,mediana_rango,22140000.0,mediana_rango,435.2,mediana_rango,62561.98324336909
Gdl,Colinas de Huentitán,Ven,Cas,1,3080000.0,3080000.0,3080000.0,3080000.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,34222.22222222222,34222.22222222222,34222.22222222222,34222.22222222222,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Colinas de La Normal,Ven,Cas,1,6990000.0,6990000.0,6990000.0,6990000.0,0.0,0.0,0.0,354.0,354.0,354.0,354.0,0.0,0.0,0.0,19745.762711864405,19745.762711864405,19745.762711864405,19745.762711864405,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,3.0,3.0,3.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Colinas de San Javier,Ven,Cas,19,23880000.0,34400000.0,37800412.631578945,59000000.0,9598396.249348303,14400000.0,0.34481996066573223,441.0,800.0,871.2631578947369,1399.0,278.4707944821169,419.0,0.2490834438004692,24461.663947797715,47169.81132075472,46151.27907022405,64977.89090909091,12485.365989629854,17634.637209868582,-0.0794022774914992,35120000.0,958.0,3.0,4.421052631578948,8.0,3.0,5.444444444444445,8.0,19450.0,Premium,mediana_IQR,37800412.63157895,mediana_IQR,871.2631578947369,mediana_IQR,46151.27907022405
Gdl,Colinas de San Javier,Ven,Dep,15,4850000.0,7800000.0,9643295.466666667,23500000.0,5710482.016949788,4422948.0,0.31184628527824,81.0,134.0,157.06666666666666,350.0,76.50400134778718,89.5,0.29128564175498395,48306.45161290323,56382.97872340425,59766.650497284434,74041.03846153847,8992.030292239308,16667.980594299588,0.3635371980679311,18650000.0,269.0,1.0,2.466666666666667,3.0,1.0,2.066666666666667,6.0,4216.666666666667,Económico,mediana_IQR,9643295.466666669,mediana_IQR,157.06666666666666,mediana_IQR,59766.650497284434
Gdl,Colomos,Ven,Cas,1,18990000.0,18990000.0,18990000.0,18990000.0,0.0,0.0,0.0,510.0,510.0,510.0,510.0,0.0,0.0,0.0,37235.294117647056,37235.294117647056,37235.294117647056,37235.294117647056,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0,5.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Colomos,Ven,Dep,14,4512500.0,8710500.0,9130415.92857143,15950000.0,3235690.2140234197,3932444.25,0.1250555791427689,71.0,165.5,186.5,364.0,80.53459771161354,110.25,0.2512722099521678,40934.06593406593,50502.27047758443,51235.35540576279,64197.53086419753,6932.587471139495,7668.481930296992,0.10189821846857693,11437500.0,293.0,2.0,2.5714285714285716,4.0,1.0,2.1538461538461537,3.0,6238.0,Premium,mediana_IQR,9130415.92857143,mediana_IQR,186.5,mediana_IQR,51235.35540576279
Gdl,Colomos Providencia,Ven,Cas,10,7850000.0,13500000.0,13781400.0,19999000.0,3060107.292236663,2778750.0,0.08723860132246905,161.0,392.0,383.6,600.0,131.6291760970948,182.5,-0.06054083099090934,26070.763500931094,38479.432013769365,38798.56630547931,55781.25,9974.647711771951,18442.702284165705,0.03035268824813407,12149000.0,439.0,3.0,3.9,6.0,2.0,3.7,7.0,,Medio,mediana_IQR,13781400.0,mediana_IQR,383.6,mediana_IQR,38798.56630547931
Gdl,Colomos Providencia,Ven,Dep,97,3161934.0,6700000.0,7180064.907216495,15089000.0,2414445.9863971574,3000000.0,0.19780269995931637,51.0,103.0,109.58762886597938,290.0,45.47521191266111,46.0,0.14411332611036773,37153.28467153285,67961.16504854368,68290.62906187683,100766.69354838708,12832.83807157704,14626.566613798568,0.02554083077392305,11927066.0,239.0,1.0,1.9381443298969072,3.0,1.0,1.8369565217391304,4.0,2887.214285714286,Premium,mediana_IQR,7180064.907216495,mediana_IQR,109.58762886597938,media_desv,68290.62906187683
Gdl,Colomos Providencia,Ven,Local comercial,1,13500000.0,13500000.0,13500000.0,13500000.0,0.0,0.0,0.0,180.0,180.0,180.0,180.0,0.0,0.0,0.0,75000.0,75000.0,75000.0,75000.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,,,,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Colon,Ven,Cas,3,3769000.0,4100000.0,4189333.3333333335,4699000.0,384889.88324223616,465000.0,0.18950968680992167,218.0,229.0,233.33333333333334,253.0,14.613540144521982,17.5,0.2421146290014773,16205.533596837944,17288.990825688074,18004.725025849282,20519.650655021836,1832.504312298449,2157.0585290919444,0.31890485788348333,930000.0,35.0,5.0,5.333333333333333,6.0,1.0,2.0,3.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Colon Industrial,Ven,Cas,2,4490000.0,5995000.0,5995000.0,7500000.0,1505000.0,1505000.0,0.0,233.0,259.0,259.0,285.0,26.0,26.0,0.0,19270.38626609442,22793.087869889314,22793.087869889314,26315.78947368421,3522.7016037948943,3522.701603794896,0.0,3010000.0,52.0,3.0,3.5,4.0,1.0,1.5,2.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Country Club,Ven,Cas,11,17800000.0,33372000.0,29331636.363636363,39340000.0,7548204.362901963,12543000.0,-0.5103645037957015,284.0,430.0,452.09090909090907,590.0,95.3695725685128,145.0,0.22085508840112683,38135.59322033898,67827.58620689655,67077.9056280941,99579.42857142857,19519.133597609063,33214.520479691215,-0.036620087781951555,21540000.0,306.0,3.0,5.181818181818182,7.0,4.0,5.2727272727272725,7.0,3350.0,Premium,mediana_IQR,29331636.363636363,mediana_IQR,452.09090909090907,mediana_IQR,67077.9056280941
Gdl,Country Club,Ven,Dep,70,605000.0,10400000.0,12533482.1,39900000.0,7621125.790847402,8507100.0,0.27793638137593657,53.0,161.0,194.55714285714285,634.0,108.06382184541103,103.25,0.30830472392135977,3025.0,64721.95084300233,64566.30448322336,99431.81818181818,14297.165079856264,16844.973156846558,-0.01080847846518683,39295000.0,581.0,1.0,2.3142857142857145,4.0,1.0,2.246153846153846,4.0,5115.392857142857,Económico,mediana_IQR,12533482.1,mediana_IQR,194.55714285714285,mediana_IQR,64566.30448322336
Gdl,Country Club,Ven,Ofc,8,6258000.0,10322500.0,18107875.0,72000000.0,20581742.190819878,4330000.0,0.3538355209131444,100.0,152.0,276.0,1200.0,349.8249562281113,22.0,0.3315697663206373,60000.0,63790.0,70219.50809368645,107594.93670886075,15508.86407274645,9591.018444266243,0.38779462408111554,65742000.0,1100.0,1.0,4.125,8.0,8.0,8.0,8.0,9500.0,Económico,mediana_rango,18107875.0,mediana_rango,276.0,mediana_rango,70219.50809368645
Gdl,Del Bosque,Ven,Cas,4,7500000.0,9500000.0,9625000.0,12000000.0,1745530.0054711176,2625000.0,0.0620173672946042,307.0,415.0,405.75,486.0,69.3735360205893,101.75,-0.11547249058385259,16556.29139072848,26189.327220814735,24196.601179574896,27851.458885941644,4586.994007497466,5070.745667988358,-0.3762270828510833,4500000.0,179.0,3.0,3.75,4.0,2.0,3.25,4.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Del Bosque,Ven,Dep,7,1490000.0,1980000.0,2288347.0,3968429.0,762383.9285123999,460000.0,0.37444893527805195,48.0,52.0,52.142857142857146,58.0,2.7479120088101925,0.5,0.04813109509497375,28653.846153846152,38823.52941176471,44459.141098548185,82675.60416666667,16939.21473703841,10815.649867373999,0.30801679151799727,2478429.0,10.0,1.0,1.8571428571428572,2.0,1.0,1.0,1.0,300.0,Medio,mediana_rango,2288347.0,mediana_rango,52.142857142857146,mediana_rango,44459.141098548185
Gdl,Del Fresno,Ven,Cas,9,2450000.0,3600000.0,3511333.3333333335,4450000.0,563466.2565071863,548000.0,-0.1483597891708176,119.0,180.0,189.44444444444446,229.0,31.668810843587313,32.0,0.2811696232818822,14000.0,20000.0,18884.14017443619,25210.08403361345,3374.5797198915834,4930.555555555555,-0.3117551873135922,2000000.0,110.0,2.0,4.333333333333333,8.0,1.0,1.3333333333333333,2.0,,Económico,mediana_rango,3511333.333333333,mediana_rango,189.44444444444449,mediana_rango,18884.14017443619
Gdl,Del Fresno,Ven,Dep,8,1600000.0,2545947.5,2546613.25,4096842.0,766607.4613145815,957542.25,0.0008123480826070872,36.0,61.0,64.625,101.0,20.469107821299882,31.5,0.16565827080555137,26666.666666666668,44154.588709677424,41022.85253767057,51858.759493670885,9999.942796441392,17822.890264026395,-0.29294877030660227,2496842.0,65.0,1.0,1.75,2.0,1.0,1.0,1.0,,Económico,mediana_rango,2546613.25,mediana_rango,64.625,mediana_rango,41022.85253767057
Gdl,Del Fresno,Ven,Local comercial,2,22000000.0,23400000.0,23400000.0,24800000.0,1400000.0,1400000.0,0.0,650.0,883.0,883.0,1116.0,233.0,233.0,0.0,19713.26164874552,28933.55390129584,28933.55390129584,38153.84615384616,9220.292252550322,9220.29225255032,0.0,2800000.0,466.0,6.0,8.0,10.0,,,,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Del Fresno,Ven,Terreno / Lote,1,2390000.0,2390000.0,2390000.0,2390000.0,0.0,0.0,0.0,129.0,129.0,129.0,129.0,0.0,0.0,0.0,18527.131782945737,18527.131782945737,18527.131782945737,18527.131782945737,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,,,,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Del Sur,Ven,Cas,4,2790000.0,3745000.0,3745000.0,4700000.0,748014.0373014399,1160000.0,0.0,116.0,182.0,172.0,208.0,35.07135583350036,41.0,-0.24693239915629986,16958.76288659794,23323.938992042444,22078.130805906,24705.88235294117,3052.7211056951965,3028.4575854187024,-0.3534228971731661,1910000.0,92.0,3.0,3.25,4.0,1.0,2.0,4.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Dr. Valentín Gómez Farías,Ven,Dep,2,1596000.0,1612000.0,1612000.0,1628000.0,16000.0,16000.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,31920.0,32240.0,32240.0,32560.0,320.0,320.0,0.0,32000.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Echeverria,Ven,Cas,2,3300000.0,3425000.0,3425000.0,3550000.0,125000.0,125000.0,0.0,160.0,234.5,234.5,309.0,74.5,74.5,0.0,10679.611650485436,16433.555825242718,16433.555825242718,22187.5,5753.944174757282,5753.94417475728,0.0,250000.0,149.0,4.0,4.5,5.0,2.0,3.0,4.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,El Bethel,Ven,Cas,1,2150000.0,2150000.0,2150000.0,2150000.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,23888.88888888889,23888.88888888889,23888.88888888889,23888.88888888889,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,El Carmen,Ven,Cas,1,2100000.0,2100000.0,2100000.0,2100000.0,0.0,0.0,0.0,190.0,190.0,190.0,190.0,0.0,0.0,0.0,11052.631578947368,11052.631578947368,11052.631578947368,11052.631578947368,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,,,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,El Carmen,Ven,Local comercial,1,4244526.0,4244526.0,4244526.0,4244526.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,47161.4,47161.4,47161.4,47161.4,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,,,,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,El Dean,Ven,Cas,2,3499000.0,3499000.0,3499000.0,3499000.0,0.0,0.0,0.0,89.0,103.0,103.0,117.0,14.0,14.0,0.0,29905.982905982903,34610.29482377797,34610.29482377797,39314.60674157304,4704.31191779507,4704.311917795068,0.0,0.0,28.0,3.0,3.0,3.0,1.0,1.0,1.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,El Dean,Ven,Dep,1,2477000.0,2477000.0,2477000.0,2477000.0,0.0,0.0,0.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,43456.14035087719,43456.14035087719,43456.14035087719,43456.14035087719,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,700.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,El Manantial,Ven,Dep,3,1908823.0,2172480.0,2168033.6666666665,2422798.0,209852.9684744906,256987.5,-0.017299807530590478,56.0,65.0,65.33333333333333,75.0,7.760297817881877,9.5,0.03507153118790418,32303.97333333333,33422.769230769234,33270.95585470086,34086.125,735.4371111185761,891.075833333336,-0.16854616203723544,513975.0,19.0,2.0,2.3333333333333335,3.0,1.0,1.0,1.0,1494.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,El Rastro,Ven,Dep,4,1646000.0,2000000.0,2024000.0,2450000.0,293901.343991483,351000.0,0.0707196823551402,45.0,61.5,61.0,76.0,11.423659658795863,14.5,-0.037904902176071606,31818.18181818182,32785.087719298244,33491.53375863902,36577.77777777778,1865.7630732437328,2012.2674109516192,0.32790884611521587,804000.0,31.0,1.0,1.75,3.0,1.0,1.0,1.0,1000.0,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,El Retiro,Ven,Cas,9,3250000.0,3600000.0,4316555.555555556,7480000.0,1283789.2792745417,1281000.0,0.5262351598351078,159.0,262.0,260.22222222222223,370.0,68.90698687002772,80.0,-0.024324165645946548,11206.896551724138,16950.35460992908,16904.871879317707,21428.571428571428,3275.409415241111,6393.501534775773,-0.0130919601857085,4230000.0,211.0,1.0,4.888888888888889,7.0,1.0,2.0,6.0,,Económico,mediana_rango,4316555.555555556,mediana_rango,260.22222222222223,mediana_rango,16904.871879317707
Gdl,El Retiro,Ven,Dep,18,1641747.0,2147240.0,2208287.777777778,2910000.0,405307.24352212873,688907.25,0.14637728998544025,33.0,51.0,51.388888888888886,70.0,12.225378380369659,24.0,0.030913731703821373,35428.57142857143,41882.69230769231,44026.255310929715,66136.36363636363,7181.821636208504,8283.065390290023,0.290061337930143,1268253.0,37.0,1.0,1.3888888888888888,3.0,1.0,1.0,1.0,928.3333333333334,Premium,mediana_IQR,2208287.777777778,mediana_IQR,51.388888888888886,mediana_IQR,44026.25531092972
Gdl,El Rosario,Ven,Cas,4,2645000.0,7300000.0,7311250.0,12000000.0,4589621.954747471,9088750.0,0.0021227861223944745,97.0,360.0,358.75,618.0,259.2560269309086,517.25,-0.004175531684034584,19093.851132686083,22674.424138587474,23327.16969782608,28865.9793814433,4203.182669476046,7328.454677837504,0.1344919507337198,9355000.0,521.0,2.0,3.5,5.0,1.0,1.6666666666666667,2.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,El Rosario,Ven,Dep,1,1910000.0,1910000.0,1910000.0,1910000.0,0.0,0.0,0.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,34107.142857142855,34107.142857142855,34107.142857142855,34107.142857142855,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,El Sauz,Ven,Cas,1,3200000.0,3200000.0,3200000.0,3200000.0,0.0,0.0,0.0,88.0,88.0,88.0,88.0,0.0,0.0,0.0,36363.63636363636,36363.63636363636,36363.63636363636,36363.63636363636,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,El Sauz,Ven,Dep,2,1250000.0,1472500.0,1472500.0,1695000.0,222500.0,222500.0,0.0,50.0,51.5,51.5,53.0,1.5,1.5,0.0,23584.90566037736,28742.452830188682,28742.452830188682,33900.0,5157.54716981132,5157.5471698113215,0.0,445000.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,El Verde (Planetario),Ven,Dep,2,930000.0,1756088.5,1756088.5,2582177.0,826088.5,826088.5,0.0,59.0,81.5,81.5,104.0,22.5,22.5,0.0,15762.71186440678,20295.66843220339,20295.66843220339,24828.625,4532.95656779661,4532.956567796609,0.0,1652177.0,45.0,2.0,2.0,2.0,2.0,2.0,2.0,2089.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Electricistas,Ven,Cas,1,4799000.0,4799000.0,4799000.0,4799000.0,0.0,0.0,0.0,252.0,252.0,252.0,252.0,0.0,0.0,0.0,19043.650793650795,19043.650793650795,19043.650793650795,19043.650793650795,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Ferrocarril,Ven,Cas,1,2270000.0,2270000.0,2270000.0,2270000.0,0.0,0.0,0.0,165.0,165.0,165.0,165.0,0.0,0.0,0.0,13757.575757575758,13757.575757575758,13757.575757575758,13757.575757575758,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,,,,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Ferrocarril,Ven,Local comercial,1,1650000.0,1650000.0,1650000.0,1650000.0,0.0,0.0,0.0,99.0,99.0,99.0,99.0,0.0,0.0,0.0,16666.666666666668,16666.666666666668,16666.666666666668,16666.666666666668,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Fidel Velázquez,Ven,Dep,10,1538000.0,3120000.0,3047300.0,3950000.0,598890.3155002592,501250.0,-0.11516178168728859,77.0,81.0,84.4,103.0,7.657675887630659,8.0,0.4212143815308634,14932.038834951456,39493.34616001282,36660.441905401836,43406.593406593405,8004.666430303811,4980.057012562029,-0.335745277423554,2412000.0,26.0,2.0,2.1,3.0,1.0,1.1,2.0,1815.4,Económico,mediana_IQR,3047300.0,mediana_IQR,84.4,mediana_IQR,36660.44190540184
Gdl,Fovissste Estadio,Ven,Dep,1,1385000.0,1385000.0,1385000.0,1385000.0,0.0,0.0,0.0,54.0,54.0,54.0,54.0,0.0,0.0,0.0,25648.14814814815,25648.14814814815,25648.14814814815,25648.14814814815,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Fábrica de Atemajac,Ven,Dep,1,1890000.0,1890000.0,1890000.0,1890000.0,0.0,0.0,0.0,68.0,68.0,68.0,68.0,0.0,0.0,0.0,27794.117647058825,27794.117647058825,27794.117647058825,27794.117647058825,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,500.0,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Heliodoro Hernández Loza,Ven,Cas,2,2990000.0,3220000.0,3220000.0,3450000.0,230000.0,230000.0,0.0,230.0,240.0,240.0,250.0,10.0,10.0,0.0,11960.0,13480.0,13480.0,15000.0,1520.0,1520.0,0.0,460000.0,20.0,4.0,4.5,5.0,2.0,3.0,4.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Hermosa Provincia,Ven,Local comercial,1,3200000.0,3200000.0,3200000.0,3200000.0,0.0,0.0,0.0,107.0,107.0,107.0,107.0,0.0,0.0,0.0,29906.54205607477,29906.54205607477,29906.54205607477,29906.54205607477,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Hernández Romo,Ven,Cas,2,1800000.0,2000000.0,2000000.0,2200000.0,200000.0,200000.0,0.0,102.0,118.5,118.5,135.0,16.5,16.5,0.0,13333.333333333334,17450.980392156864,17450.980392156864,21568.62745098039,4117.647058823529,4117.647058823528,0.0,400000.0,33.0,2.0,2.0,2.0,,,,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Hernández Romo,Ven,Local comercial,1,2500000.0,2500000.0,2500000.0,2500000.0,0.0,0.0,0.0,186.0,186.0,186.0,186.0,0.0,0.0,0.0,13440.860215053764,13440.860215053764,13440.860215053764,13440.860215053764,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,,,,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Hormiguero,Ven,Dep,1,1870000.0,1870000.0,1870000.0,1870000.0,0.0,0.0,0.0,63.0,63.0,63.0,63.0,0.0,0.0,0.0,29682.53968253968,29682.53968253968,29682.53968253968,29682.53968253968,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,900.0,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Huentitán El Alto,Ven,Dep,2,1950000.0,2100000.0,2100000.0,2250000.0,150000.0,150000.0,0.0,58.0,59.0,59.0,60.0,1.0,1.0,0.0,32500.0,35646.55172413793,35646.55172413793,38793.10344827586,3146.551724137931,3146.551724137935,0.0,300000.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1200.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Huentitán El Bajo,Ven,Cas,1,9500000.0,9500000.0,9500000.0,9500000.0,0.0,0.0,0.0,364.0,364.0,364.0,364.0,0.0,0.0,0.0,26098.9010989011,26098.9010989011,26098.9010989011,26098.9010989011,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,8.0,8.0,8.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Gdl,Huentitán El Bajo,Ven,Dep,10,1640000.0,2195000.0,2133000.0,2510000.0,280857.6151718162,230000.0,-0.20942413985516897,38.0,55.5,51.2,62.0,8.98665677546439,16.25,-0.4539327898139035,31538.46153846154,41929.82456140351,42594.7855125011,56578.94736842105,7309.554580924681,8046.229078443241,0.08630311753991714,870000.0,24.0,1.0,1.7,2.0,1.0,1.2,2.0,850.25,Medio,mediana_IQR,2133000.0,mediana_IQR,51.2,mediana_IQR,42594.7855125011
Gdl,Huerta Baeza,Ven,Cas,1,9800000.0,9800000.0,9800000.0,9800000.0,0.0,0.0,0.0,519.0,519.0,519.0,519.0,0.0,0.0,0.0,18882.46628131021,18882.46628131021,18882.46628131021,18882.46628131021,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,2.0,2.0,2.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
