id,PaginaWeb,Ciudad,Fecha_Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,Colonia,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2
Sep25_8895356c,Inm24,Zap,01/09/2025,Cas,980.0,4.0,4.0,Ven,14900000.0,,Ciudad Bugambilias,-103.471709,20.611482,,3.5,1,15204.081632653062
Sep25_25dd105a,Inm24,Zap,01/09/2025,Cas,142.0,2.0,2.0,Ven,3700000.0,,Tabachines,-103.365606,20.738449,85.0,2.5,23,26056.338028169015
Sep25_aa8d9a34,Inm24,Zap,01/09/2025,Cas,1100.0,4.0,8.0,Ven,25000000.0,,Ciudad del Sol,-103.4082,20.647957,,5.0,40,22727.272727272728
Sep25_0c3bcbb0,Inm24,Zap,01/09/2025,Cas,223.0,4.0,2.0,Ven,7490000.0,1200.0,Valeira,-103.475088,20.728996,,5.0,0,33587.44394618834
Sep25_6277b0d7,Inm24,Zap,01/09/2025,Cas,1140.0,6.0,11.0,Ven,45000000.0,,Villa Universitaria,-103.41145,20.698742,70.0,8.5,10,39473.68421052631
Sep25_debcf0eb,Inm24,Zap,01/09/2025,Cas,250.0,3.0,5.0,Ven,10790000.0,,La Patria Universidad,-103.419526,20.685536,281.0,3.5,28,43160.0
Sep25_5044e50b,Inm24,Zap,01/09/2025,Cas,243.0,3.0,3.0,Ven,10900000.0,,Jacarandas,-103.383843,20.715072,24.0,3.5,6,44855.9670781893
Sep25_a5cfe5fd,Inm24,Zap,01/09/2025,Cas,281.0,4.0,4.0,Ven,19800000.0,2500.0,Loma Real,-103.410034,20.68994,45.0,3.0,22,70462.6334519573
Sep25_0504f1cd,Inm24,Gdl,01/09/2025,Cas,201.0,5.0,2.0,Ven,5950000.0,,Santa Elena Alcalde,-103.344136,20.708236,34.0,3.5,3,29601.990049751243
Sep25_22765fe4,Inm24,Zap,01/09/2025,Cas,195.0,3.0,3.0,Ven,8300000.0,,Soare Acantia I,-103.470793,20.731247,51.0,3.5,0,42564.10256410256
Sep25_3dd7b14f,Inm24,Zap,01/09/2025,Cas,134.0,3.0,2.0,Ven,3390000.0,,Campo Real,-103.442961,20.790089,52.0,3.5,0,25298.507462686568
Sep25_f7570e4e,Inm24,Gdl,01/09/2025,Cas,321.0,4.0,3.0,Ven,11700000.0,,Chapalita,-103.392808,20.663988,146.0,2.5,40,36448.59813084112
Sep25_b3832c8b,Inm24,Zap,01/09/2025,Cas,356.0,5.0,7.0,Ven,10790000.0,,Pinar de La Calma,-103.415779,20.620184,214.0,1.0,6,30308.988764044945
Sep25_501c0330,Inm24,Zap,01/09/2025,Cas,95.0,2.0,2.0,Ven,3200000.0,,El Tizate,-103.475135,20.632331,57.0,2.0,0,33684.21052631579
Sep25_85633e04,Inm24,Zap,01/09/2025,Cas,190.0,3.0,2.0,Ven,6290000.0,,San Juan de Ocotán,-103.461561,20.717021,168.0,3.5,0,33105.26315789474
Sep25_d5243179,Inm24,Zap,01/09/2025,Cas,348.0,5.0,5.0,Ven,12400000.0,1200.0,Virreyes,-103.440922,20.693728,130.0,4.0,23,35632.183908045976
Sep25_0c427024,Inm24,Gdl,01/09/2025,Cas,700.0,6.0,6.0,Ven,35000000.0,,Circunvalación Vallarta,-103.38329,20.682726,59.0,10.0,1,50000.0
Sep25_c349fcd6,Inm24,Zap,01/09/2025,Cas,250.0,2.0,3.0,Ven,7650000.0,,Altamira,-103.389224,20.712447,8.0,2.5,6,30600.0
Sep25_2af39389,Inm24,Gdl,01/09/2025,Cas,453.0,4.0,3.0,Ven,7500000.0,,Del Bosque,-103.386889,20.654575,,4.5,45,16556.29139072848
Sep25_9db3af0e,Inm24,Gdl,01/09/2025,Cas,323.0,5.0,2.0,Ven,10500000.0,,Chapalita,-103.400607,20.666809,,3.5,20,32507.739938080496
Sep25_74a7da1a,Inm24,Zap,01/09/2025,Cas,206.0,5.0,3.0,Ven,6980000.0,,Lomas de Guadalupe,-103.417273,20.66772,0.0,4.5,7,33883.49514563107
Sep25_24582d8d,Inm24,Zap,01/09/2025,Cas,515.0,7.0,6.0,Ven,17200000.0,,Alianza de Cazadores Diana,-103.517325,20.727724,328.0,6.5,5,33398.05825242718
Sep25_a3506c3c,Inm24,Zap,01/09/2025,Cas,552.0,3.0,3.0,Ven,20000000.0,,Lomas del Valle,-103.406387,20.685994,282.0,4.0,37,36231.884057971016
Sep25_ebd17d7c,Inm24,Gdl,01/09/2025,Cas,521.0,3.0,4.0,Ven,18000000.0,,Victoria,-103.395878,20.646816,24.0,4.5,16,34548.9443378119
Sep25_7c79f65a,Inm24,Zap,01/09/2025,Cas,400.0,4.0,4.0,Ven,27925999.0,,Valle Real,-103.447018,20.724183,30.0,4.5,0,69814.9975
Sep25_a798f08e,Inm24,Zap,01/09/2025,Cas,363.0,2.0,,Ven,2200000.0,,Mesa de Los Ocotes,-103.354972,20.765841,14.0,1.0,7,6060.606060606061
Sep25_3dd9ec28,Inm24,Zap,01/09/2025,Cas,185.0,3.0,2.0,Ven,7200000.0,,Solares,-103.454879,20.725197,0.0,3.0,7,38918.91891891892
Sep25_000bffd5,Inm24,Desconocido,01/09/2025,Cas,837.0,5.0,4.0,Ven,20000000.0,2079.0,Desconocida,-103.592435,20.735252,31.0,8.0,9,23894.862604540023
Sep25_1c64a272,Inm24,Zap,01/09/2025,Cas,247.0,4.0,3.0,Ven,7950000.0,1000.0,Vistas del Valle 1,-103.490647,20.611418,,4.5,0,32186.234817813765
Sep25_5129ab36,Inm24,Zap,01/09/2025,Cas,132.0,3.0,2.0,Ven,4690000.0,350.0,Boreales,-103.397267,20.756402,24.0,2.5,0,35530.30303030303
Sep25_611575fa,Inm24,Zap,01/09/2025,Cas,301.0,5.0,4.0,Ven,18500000.0,2200.0,Bosques de San Isidro (Las Cañadas),-103.366253,20.779006,115.0,5.0,1,61461.79401993356
Sep25_4b6a1a34,Inm24,Gdl,01/09/2025,Cas,245.0,3.0,1.0,Ven,6500000.0,,Chapalita,-103.394898,20.659009,105.0,3.5,38,26530.61224489796
Sep25_23435898,Inm24,Zap,01/09/2025,Cas,232.0,4.0,3.0,Ven,7900000.0,,Bosques Vallarta,-103.47572,20.72172,123.0,5.0,0,34051.724137931036
Sep25_e5d764ac,Inm24,Desconocido,01/09/2025,Cas,227.0,3.0,2.0,Ven,8400000.0,,Desconocida,-103.474274,20.73057,47.0,4.0,0,37004.405286343615
Sep25_dcdc86e2,Inm24,Gdl,01/09/2025,Cas,175.0,3.0,,Ven,2450000.0,,Del Fresno,-103.375256,20.655566,14.0,2.0,0,14000.0
Sep25_a0b34387,Inm24,Gdl,01/09/2025,Cas,300.0,5.0,3.0,Ven,6750000.0,,Chapalita,-103.394405,20.661992,37.0,4.5,23,22500.0
Sep25_2ff2ed6b,Inm24,Zap,01/09/2025,Cas,377.0,3.0,3.0,Ven,17800000.0,,Virreyes,-103.436152,20.69583,1.0,4.0,en construcción,47214.85411140584
Sep25_29339ef1,Inm24,Gdl,01/09/2025,Cas,636.0,4.0,4.0,Ven,30000000.0,,Colinas de San Javier,-103.395419,20.705089,42.0,5.5,35,47169.811320754714
Sep25_ceeb74f8,Inm24,Zap,01/09/2025,Cas,414.0,4.0,2.0,Ven,8200000.0,,Ciudad Bugambilias,-103.443596,20.5982,8.0,3.5,35,19806.763285024153
Sep25_323d4ab2,Inm24,Zap,01/09/2025,Cas,83.0,3.0,2.0,Ven,2750000.0,400.0,Lucero del Valle,-103.437277,20.753892,,2.0,0,33132.530120481926
Sep25_95c5755d,Inm24,Zap,01/09/2025,Cas,310.0,4.0,4.0,Ven,16500000.0,,Parque Virreyes,-103.439995,20.699932,314.0,4.5,0,53225.8064516129
Sep25_1e455614,Inm24,Zap,01/09/2025,Cas,556.0,3.0,4.0,Ven,35000000.0,,Reserva Real,-103.439281,20.722029,,3.0,0,62949.640287769784
Sep25_806693d9,Inm24,Zap,01/09/2025,Cas,300.0,3.0,3.0,Ven,9750000.0,,Lagos del Country,-103.374486,20.716719,184.0,5.5,15,32500.0
Sep25_2084c1ae,Inm24,Gdl,01/09/2025,Cas,270.0,6.0,,Ven,5200000.0,,Zona Centro,-103.345826,20.672837,16.0,2.0,50,19259.25925925926
Sep25_dca7d566,Inm24,Zap,01/09/2025,Cas,183.0,4.0,2.0,Ven,4498000.0,1320.0,Pontevedra,-103.410282,20.788355,307.0,3.0,0,24579.234972677597
Sep25_c4b63dc8,Inm24,Zap,01/09/2025,Cas,206.0,4.0,2.0,Ven,4975000.0,2000.0,Valle Imperial,-103.431629,20.780758,,4.0,1,24150.485436893203
Sep25_ed91298e,Inm24,Zap,01/09/2025,Cas,1474.0,5.0,4.0,Ven,12900000.0,,Ciudad Bugambilias,-103.463921,20.609593,176.0,9.5,18,8751.696065128901
Sep25_0293cd1e,Inm24,Zap,01/09/2025,Cas,322.0,3.0,4.0,Ven,9895000.0,,Ciudad Bugambilias,-103.448584,20.605824,38.0,3.5,18,30729.813664596273
Sep25_9f3613eb,Inm24,Zap,01/09/2025,Cas,127.0,3.0,2.0,Ven,3500000.0,,Real de Valdepeñas,-103.40333,20.757551,114.0,2.5,10,27559.055118110235
Sep25_a4762d5f,Inm24,Zap,01/09/2025,Cas,240.0,3.0,3.0,Ven,8390000.0,500.0,Real Vallarta,-103.425742,20.676082,100.0,3.5,0,34958.333333333336
Sep25_ec61e7a0,Inm24,Desconocido,01/09/2025,Cas,365.0,5.0,2.0,Ven,8617500.0,,Desconocida,-103.47663,20.723912,,5.0,0,23609.58904109589
Sep25_988bcdce,Inm24,Zap,01/09/2025,Cas,662.0,3.0,4.0,Ven,32900000.0,,Ciudad del Sol,-103.405134,20.654941,243.0,4.5,20,49697.88519637462
Sep25_dc81e8a6,Inm24,Zap,01/09/2025,Cas,400.0,4.0,4.0,Ven,33549999.0,,Puerta Las Lomas,-103.43585,20.706436,31.0,4.5,0,83874.9975
Sep25_18585142,Inm24,Zap,01/09/2025,Cas,310.0,3.0,6.0,Ven,17490000.0,,Valle Real,-103.447018,20.724183,9.0,4.5,25,56419.354838709674
Sep25_4091d4bc,Inm24,Zap,01/09/2025,Cas,533.0,4.0,4.0,Ven,27500000.0,,Puerta Las Lomas,-103.43585,20.706436,56.0,4.5,0,51594.74671669793
Sep25_b8725f83,Inm24,Zap,01/09/2025,Cas,572.0,4.0,5.0,Ven,32800000.0,,Puerta de Hierro,-103.418103,20.723283,,4.5,13,57342.657342657345
Sep25_67331919,Inm24,Gdl,01/09/2025,Cas,198.0,1.0,1.0,Ven,6500000.0,,Moderna,-103.357703,20.666213,170.0,1.0,10,32828.28282828283
Sep25_2c8ff3c5,Inm24,Zap,01/09/2025,Cas,150.0,3.0,2.0,Ven,3900000.0,350.0,Real del Bosque,-103.390983,20.753021,54.0,3.0,5,26000.0
Sep25_d02a8479,Inm24,Zap,01/09/2025,Cas,538.0,4.0,5.0,Ven,28000000.0,7500.0,Valle Real,-103.449154,20.719411,5.0,4.5,15,52044.60966542751
Sep25_611f2610,Inm24,Gdl,01/09/2025,Cas,272.0,6.0,2.0,Ven,8350000.0,,Bosques de La Victoria,-103.389633,20.642083,86.0,7.5,35,30698.529411764706
Sep25_e20f8d2b,Inm24,Zap,01/09/2025,Cas,346.0,3.0,3.0,Ven,15250000.0,,La Toscana,-103.433368,20.727646,14.0,3.0,7,44075.14450867052
Sep25_4620ebcd,Inm24,Zap,01/09/2025,Cas,275.0,4.0,3.0,Ven,8400000.0,,Maple Coto 1,-103.426989,20.789302,,3.0,0,30545.454545454544
Sep25_d0a97fb4,Inm24,Zap,01/09/2025,Cas,200.0,3.0,2.0,Ven,3999900.0,,Jardines del Vergel,-103.373004,20.752811,151.0,2.5,0,19999.5
Sep25_e75f8f78,Inm24,Zap,01/09/2025,Cas,800.0,4.0,8.0,Ven,24000000.0,,Las Fuentes,-103.427646,20.62017,48.0,6.5,40,30000.0
Sep25_0767ca25,Inm24,Gdl,01/09/2025,Cas,360.0,6.0,3.0,Ven,18900000.0,,Americana,-103.375557,20.672329,50.0,3.5,5,52500.0
Sep25_f1759d13,Inm24,Zap,01/09/2025,Cas,330.0,3.0,3.0,Ven,16000000.0,1520.0,Santa Isabel,-103.406839,20.702491,,3.5,38,48484.84848484849
Sep25_62e6a584,Inm24,Zap,01/09/2025,Cas,220.0,4.0,2.0,Ven,8450000.0,,Bosques Vallarta,-103.475774,20.722043,,5.0,0,38409.09090909091
Sep25_c43687c7,Inm24,Zap,01/09/2025,Cas,200.0,3.0,2.0,Ven,5290000.0,1700.0,Valle Imperial,-103.433237,20.779404,108.0,3.5,0,26450.0
Sep25_1ee9c185,Inm24,Gdl,01/09/2025,Cas,276.0,5.0,1.0,Ven,8490000.0,,Providencia,-103.376681,20.70006,256.0,3.5,30,30760.869565217392
Sep25_95a50e92,Inm24,Gdl,01/09/2025,Cas,599.0,1.0,,Ven,14000000.0,,Arcos Vallarta,-103.377992,20.673157,111.0,2.5,35,23372.28714524207
Sep25_0c68cba5,Inm24,Zap,01/09/2025,Cas,260.0,3.0,2.0,Ven,9980000.0,,Loma Bonita,-103.402894,20.638189,36.0,3.5,0,38384.61538461538
Sep25_07f7f7c3,Inm24,Zap,01/09/2025,Cas,226.0,3.0,2.0,Ven,6300000.0,,Real de Valdepeñas,-103.402924,20.757406,15.0,3.0,0,27876.106194690266
Sep25_3ced51e0,Inm24,Gdl,01/09/2025,Cas,154.0,3.0,2.0,Ven,2900000.0,,Miravalle,-103.348898,20.612703,58.0,3.0,10,18831.16883116883
Sep25_e7596b14,Inm24,Zap,01/09/2025,Cas,580.0,4.0,6.0,Ven,15600000.0,,Ciudad del Sol,-103.406783,20.648548,23.0,4.5,30,26896.55172413793
Sep25_0504f1cd,Inm24,Gdl,01/09/2025,Cas,201.0,5.0,2.0,Ven,5950000.0,,Santa Elena Alcalde,-103.344136,20.708236,34.0,3.5,3,29601.990049751243
Sep25_c9a12674,Inm24,Gdl,01/09/2025,Cas,349.0,4.0,2.0,Ven,13000000.0,,Lomas del Country,-103.36578,20.70113,324.0,4.5,55,37249.28366762178
Sep25_eb146e9b,Inm24,Zap,01/09/2025,Cas,540.0,4.0,6.0,Ven,28900000.0,,Puerta Las Lomas,-103.437715,20.706703,172.0,5.0,0,53518.51851851852
Sep25_18585142,Inm24,Zap,01/09/2025,Cas,310.0,3.0,6.0,Ven,17490000.0,,Valle Real,-103.447018,20.724183,9.0,4.5,25,56419.354838709674
Sep25_a57a8d00,Inm24,Gdl,01/09/2025,Cas,180.0,4.0,,Ven,2200000.0,,La Esperanza (La Federacha),-103.312949,20.711935,102.0,4.0,10,12222.222222222223
Sep25_54dfa9a5,Inm24,Zap,01/09/2025,Cas,325.0,3.0,2.0,Ven,8950000.0,,Castaños,-103.491291,20.612291,157.0,4.5,3,27538.46153846154
Sep25_ed968533,Inm24,Gdl,01/09/2025,Cas,91.0,2.0,1.0,Ven,2360000.0,,Aldama Tetlán,-103.277816,20.659144,111.0,1.0,en construcción,25934.065934065933
Sep25_e974ee32,Inm24,Zap,01/09/2025,Cas,270.0,5.0,1.0,Ven,3980000.0,,Lomas de Zapopan,-103.396006,20.74619,,4.0,20,14740.74074074074
Sep25_85578482,Inm24,Zap,01/09/2025,Cas,215.0,3.0,2.0,Ven,5200000.0,1500.0,Cañadas,-103.401209,20.770341,123.0,3.5,0,24186.04651162791
Sep25_089a6fc3,Inm24,Zap,01/09/2025,Cas,122.0,3.0,2.0,Ven,4100000.0,250.0,Paseos del Sol,-103.429503,20.637353,24.0,2.5,20,33606.55737704918
Sep25_55556ce5,Inm24,Zap,01/09/2025,Cas,144.0,3.0,2.0,Ven,5500000.0,400.0,El Colli Urbano,-103.433972,20.645492,99.0,2.5,0,38194.444444444445
Sep25_35b06328,Inm24,Desconocido,01/09/2025,Cas,610.0,4.0,6.0,Ven,32500000.0,4500.0,Desconocida,-103.473577,20.710514,77.0,5.0,0,53278.688524590165
Sep25_fc750fdb,Inm24,Gdl,01/09/2025,Cas,119.0,2.0,1.0,Ven,2200000.0,,Plutarco Elías Calles,-103.283763,20.686647,97.0,1.5,,18487.394957983193
Sep25_38a0d3fc,Inm24,Gdl,01/09/2025,Cas,88.0,3.0,1.0,Ven,3200000.0,,El Sauz,-103.38866,20.623219,85.0,3.0,0,36363.63636363636
Sep25_591e33a1,Inm24,Zap,01/09/2025,Cas,394.0,4.0,3.0,Ven,23300000.0,3300.0,Colinas Virreyes,-103.436108,20.702964,101.0,5.0,0,59137.05583756345
Sep25_3083862f,Inm24,Zap,01/09/2025,Cas,320.0,5.0,3.0,Ven,9900000.0,,Victoria,-103.400954,20.640442,6.0,3.5,41,30937.5
Sep25_aae1f35c,Inm24,Zap,01/09/2025,Cas,115.0,3.0,2.0,Ven,2490000.0,500.0,Tierra Residencial,-103.472261,20.804681,315.0,1.5,13,21652.17391304348
Sep25_a5bef9d4,Inm24,Desconocido,01/09/2025,Cas,225.0,3.0,2.0,Ven,3900000.0,,Desconocida,-103.611769,20.768331,,3.5,en construcción,17333.333333333332
Sep25_68a28d8a,Inm24,Zap,01/09/2025,Cas,136.0,3.0,2.0,Ven,3600000.0,900.0,Valle de San Isidro,-103.389135,20.751215,7.0,2.5,17,26470.58823529412
Sep25_20e1a721,Inm24,Zap,01/09/2025,Cas,305.0,4.0,3.0,Ven,8900000.0,,Jardines de Guadalupe,-103.425869,20.665352,,3.5,30,29180.32786885246
Sep25_ec61e7a0,Inm24,Desconocido,01/09/2025,Cas,365.0,5.0,2.0,Ven,8617500.0,,Desconocida,-103.47663,20.723912,,5.0,0,23609.58904109589
Sep25_828659e0,Inm24,Zap,01/09/2025,Cas,1200.0,5.0,8.0,Ven,70000000.0,,Ayamonte,-103.463659,20.671559,8.0,9.0,5,58333.333333333336
Sep25_b69bcf86,Inm24,Desconocido,01/09/2025,Cas,245.0,4.0,2.0,Ven,9140000.0,,Desconocida,-103.474261,20.729847,103.0,5.0,0,37306.12244897959
Sep25_b2b269d0,Inm24,Zap,01/09/2025,Cas,150.0,4.0,2.0,Ven,4650000.0,900.0,Paseos del Camichín,-103.404401,20.755707,238.0,3.5,0,31000.0
Sep25_20b9454b,Inm24,Zap,01/09/2025,Cas,210.0,4.0,4.0,Ven,15385200.0,,Fontee,-103.468606,20.727798,314.0,3.5,0,73262.85714285714
Sep25_2540e93e,Inm24,Desconocido,01/09/2025,Cas,258.0,5.0,4.0,Ven,8600000.0,1500.0,Desconocida,-103.478773,20.723636,29.0,5.5,0,33333.333333333336
Sep25_bcb6275c,Inm24,Gdl,01/09/2025,Cas,220.0,4.0,3.0,Ven,6990000.0,,Vallarta Norte,-103.385448,20.678734,,2.5,45,31772.727272727272
Sep25_f8bd41b1,Inm24,Zap,01/09/2025,Cas,218.0,4.0,2.0,Ven,6400000.0,,Argenta Parque Residencial,-103.397491,20.769199,51.0,4.0,5,29357.798165137614
Sep25_e5d764ac,Inm24,Desconocido,01/09/2025,Cas,227.0,3.0,2.0,Ven,8400000.0,,Desconocida,-103.474274,20.73057,47.0,4.0,0,37004.405286343615
Sep25_a1bde640,Inm24,Zap,01/09/2025,Cas,530.0,3.0,4.0,Ven,17300000.0,3640.0,Bosques de San Isidro (Las Cañadas),-103.360212,20.781929,,3.5,18,32641.509433962263
Sep25_125e6fa8,Inm24,Zap,01/09/2025,Cas,550.0,3.0,3.0,Ven,16900000.0,,Santa Rita,-103.406265,20.684204,195.0,5.5,30,30727.272727272728
Sep25_b2891058,Inm24,Zap,01/09/2025,Cas,500.0,5.0,4.0,Ven,28531999.0,,Puerta Las Lomas,-103.43585,20.706436,30.0,5.5,0,57063.998
Sep25_88f46d50,Inm24,Zap,01/09/2025,Cas,1000.0,5.0,6.0,Ven,35000000.0,,Ciudad Bugambilias,-103.463637,20.618495,20.0,6.5,0,35000.0
Sep25_5f340983,Inm24,Zap,01/09/2025,Cas,1152.0,5.0,6.0,Ven,45000000.0,,Bosques de San Isidro (Las Cañadas),-103.357341,20.783981,,6.5,10,39062.5
Sep25_deaa0446,Inm24,Zap,01/09/2025,Cas,234.0,3.0,2.0,Ven,5980000.0,1500.0,Valle Imperial,-103.433237,20.779404,106.0,3.5,1,25555.555555555555
Sep25_5acf4e60,Inm24,Zap,01/09/2025,Cas,258.0,4.0,2.0,Ven,7690000.0,,Loma Bonita,-103.402967,20.637001,236.0,3.5,36,29806.201550387595
Sep25_1f17e9d5,Inm24,Zap,01/09/2025,Cas,277.0,4.0,2.0,Ven,9700000.0,,Jardín Real,-103.438159,20.735757,,4.0,10,35018.05054151625
Sep25_847fdca3,Inm24,Zap,01/09/2025,Cas,289.0,4.0,4.0,Ven,9400000.0,,Jardines del Valle,-103.429503,20.748312,10.0,3.0,0,32525.951557093427
Sep25_23435898,Inm24,Zap,01/09/2025,Cas,232.0,4.0,3.0,Ven,7900000.0,,Bosques Vallarta,-103.47572,20.72172,123.0,5.0,0,34051.724137931036
Sep25_897e120a,Inm24,Zap,01/09/2025,Cas,235.0,5.0,2.0,Ven,4450000.0,800.0,Guadalupe Sur,-103.438288,20.652621,90.0,4.5,0,18936.17021276596
Sep25_8895356c,Inm24,Zap,01/09/2025,Cas,980.0,4.0,4.0,Ven,14900000.0,,Ciudad Bugambilias,-103.471709,20.611482,,3.5,1,15204.081632653062
Sep25_ebf6c698,Inm24,Zap,01/09/2025,Cas,510.0,6.0,6.0,Ven,22950000.0,,Virreyes,-103.434429,20.696715,110.0,6.0,20,45000.0
Sep25_4c5eeabf,Inm24,Zap,01/09/2025,Cas,171.0,3.0,2.0,Ven,4200000.0,1100.0,Valle Imperial,-103.442021,20.772909,123.0,2.5,en construcción,24561.40350877193
Sep25_a5cfe5fd,Inm24,Zap,01/09/2025,Cas,281.0,4.0,4.0,Ven,19800000.0,2500.0,Loma Real,-103.410034,20.68994,45.0,3.0,22,70462.6334519573
Sep25_fecb5731,Inm24,Zap,01/09/2025,Cas,249.0,3.0,2.0,Ven,5900000.0,1000.0,Valle Imperial,-103.43124,20.782025,108.0,3.5,3,23694.779116465863
Sep25_7518e74c,Inm24,Zap,01/09/2025,Cas,250.0,4.0,,Ven,12350000.0,,Solares,-103.462176,20.726107,315.0,3.0,0,49400.0
Sep25_20e1a721,Inm24,Zap,01/09/2025,Cas,305.0,4.0,3.0,Ven,8900000.0,,Jardines de Guadalupe,-103.425869,20.665352,,3.5,30,29180.32786885246
Sep25_b8725f83,Inm24,Zap,01/09/2025,Cas,572.0,4.0,5.0,Ven,32800000.0,,Puerta de Hierro,-103.418103,20.723283,,4.5,13,57342.657342657345
Sep25_530e0fca,Inm24,Gdl,01/09/2025,Cas,272.0,3.0,2.0,Ven,11500000.0,,Americana,-103.371491,20.675504,104.0,3.0,0,42279.41176470588
Sep25_2af39389,Inm24,Gdl,01/09/2025,Cas,453.0,4.0,3.0,Ven,7500000.0,,Del Bosque,-103.386889,20.654575,,4.5,45,16556.29139072848
Sep25_611f2610,Inm24,Gdl,01/09/2025,Cas,272.0,6.0,2.0,Ven,8350000.0,,Bosques de La Victoria,-103.389633,20.642083,86.0,7.5,35,30698.529411764706
Sep25_a798f08e,Inm24,Zap,01/09/2025,Cas,363.0,2.0,,Ven,2200000.0,,Mesa de Los Ocotes,-103.354972,20.765841,14.0,1.0,7,6060.606060606061
Sep25_d0c8ae3d,Inm24,Gdl,01/09/2025,Cas,183.0,3.0,2.0,Ven,4750000.0,,Santa Elena de La Cruz,-103.337734,20.712585,73.0,2.5,0,25956.284153005465
Sep25_968668de,Inm24,Zap,01/09/2025,Cas,450.0,3.0,4.0,Ven,23400000.0,,Santa Fe,-103.392623,20.716526,199.0,4.0,0,52000.0
Sep25_758ccf29,Inm24,Zap,01/09/2025,Cas,1200.0,5.0,10.0,Ven,70000000.0,,Ayamonte,-103.464986,20.678069,,7.0,1,58333.333333333336
Sep25_828659e0,Inm24,Zap,01/09/2025,Cas,1200.0,5.0,8.0,Ven,70000000.0,,Ayamonte,-103.463659,20.671559,8.0,9.0,5,58333.333333333336
Sep25_1983d7eb,Inm24,Desconocido,01/09/2025,Cas,165.0,3.0,2.0,Ven,7280000.0,490.0,Desconocida,-103.479588,20.72519,333.0,3.5,0,44121.21212121212
Sep25_5f163ca3,Inm24,Zap,01/09/2025,Cas,192.0,1.0,1.0,Ven,1300000.0,,La Mesa Colorada Poniente,-103.34398,20.769889,90.0,1.0,20,6770.833333333333
Sep25_dcdc86e2,Inm24,Gdl,01/09/2025,Cas,175.0,3.0,,Ven,2450000.0,,Del Fresno,-103.375256,20.655566,14.0,2.0,0,14000.0
Sep25_6ca50a62,Inm24,Zap,01/09/2025,Cas,189.0,7.0,,Ven,2850000.0,,El Colli Urbano,-103.433139,20.641595,3.0,3.5,35,15079.36507936508
Sep25_f937a169,Inm24,Zap,01/09/2025,Cas,79.0,3.0,1.0,Ven,3536000.0,,Guadalupe Inn,-103.446119,20.660131,1.0,2.0,0,44759.49367088608
Sep25_1213f579,Inm24,Gdl,01/09/2025,Cas,353.0,10.0,1.0,Ven,5500000.0,,8 de Julio,-103.35397,20.644864,150.0,5.0,50,15580.736543909348
Sep25_ec54683c,Inm24,Zap,01/09/2025,Cas,150.0,5.0,1.0,Ven,4450000.0,,Villas Vallarta,-103.435502,20.685212,172.0,3.0,0,29666.666666666668
Sep25_c78e1f9c,Inm24,Zap,01/09/2025,Cas,200.0,3.0,2.0,Ven,5649000.0,1200.0,Valle Imperial,-103.440274,20.777115,52.0,3.0,3,28245.0
Sep25_74a7da1a,Inm24,Zap,01/09/2025,Cas,206.0,5.0,3.0,Ven,6980000.0,,Lomas de Guadalupe,-103.417273,20.66772,0.0,4.5,7,33883.49514563107
Sep25_a3506c3c,Inm24,Zap,01/09/2025,Cas,552.0,3.0,3.0,Ven,20000000.0,,Lomas del Valle,-103.406387,20.685994,282.0,4.0,37,36231.884057971016
Sep25_35f8d116,Inm24,Zap,01/09/2025,Cas,119.0,2.0,2.0,Ven,3686000.0,1200.0,Francisco Sarabia,-103.442403,20.615516,111.0,3.0,,30974.789915966387
Sep25_b19759f0,Inm24,Zap,01/09/2025,Cas,231.0,4.0,2.0,Ven,8890000.0,,Bosques Vallarta,-103.476559,20.721878,338.0,5.0,0,38484.84848484849
Sep25_7848e8fd,Inm24,Zap,01/09/2025,Cas,322.0,3.0,4.0,Ven,20280000.0,,Villa Universitaria,-103.412501,20.694967,135.0,4.5,0,62981.36645962733
Sep25_f8390c60,Inm24,Zap,01/09/2025,Cas,209.0,3.0,2.0,Ven,7950000.0,,La Cima,-103.413792,20.753786,3.0,4.0,0,38038.27751196172
Sep25_78248d06,Inm24,Zap,01/09/2025,Cas,663.0,3.0,4.0,Ven,19500000.0,,Ciudad Bugambilias,-103.446905,20.60249,,6.0,1,29411.764705882353
Sep25_855bbdff,Inm24,Zap,01/09/2025,Cas,1000.0,4.0,8.0,Ven,78000000.0,,Lomas Altas,-103.412336,20.686879,,4.5,3,78000.0
Sep25_40c455f6,Inm24,Zap,01/09/2025,Cas,327.0,3.0,2.0,Ven,9300000.0,,Ciudad Bugambilias,-103.446905,20.60249,23.0,3.5,28,28440.366972477063
Sep25_22380219,Inm24,Zap,01/09/2025,Cas,400.0,5.0,3.0,Ven,12900000.0,,Juan Manuel Vallarta,-103.40875,20.68136,,5.0,2,32250.0
Sep25_f70b4084,Inm24,Zap,01/09/2025,Cas,207.0,3.0,2.0,Ven,7890000.0,,Solares Antara,-103.46698,20.724905,58.0,3.0,1,38115.942028985504
Sep25_73645771,Inm24,Zap,01/09/2025,Cas,268.0,5.0,2.0,Ven,7950000.0,,Solares,-103.465102,20.723024,184.0,4.5,5,29664.17910447761
